No.,Net Profit,Net % Profit,Exposure %,CAR,RAR,Max. Trade Drawdown,Max. Trade % Drawdown,Max. Sys Drawdown,Max. Sys % Drawdown,Recovery Factor,CAR/MDD,RAR/MDD,Profit Factor,Payoff Ratio,Standard Error,RRR,Ulcer Index,Ulcer Perf. Index,Sharpe Ratio,K-Ratio,# Trades,Avg Profit/Loss,Avg % Profit/Loss,Avg Bars Held,# of winners,% of Winners,W. Tot. Profit,W. Avg. Profit,W. Avg % Profit,W. Avg. Bars Held,# of losers,% of Losers,L. Tot. Loss,L. Avg. Loss,L. Avg % Loss,L. Avg. Bars Held,RS Lower Bound
9 (HQC),328185.49,65.64,10.97,4.81,43.85,-280071.65,-26.67,-489188.92,-37.13,0.67,0.13,1.18,1.77,2.36,105381.27,0.65,12.21,-0.05,1.06,0.0389,14,23441.82,7.46,25.64,6,42.86,755185.61,125864.27,25.86,47.83,8,57.14,-427000.12,-53375.02,-6.34,9,80
10 (ITA),324297.94,64.86,3.94,4.76,120.85,-196820.76,-22.11,-241414.85,-23.79,1.34,0.2,5.08,6.12,6.12,97694.7,0.38,14.95,-0.04,1.59,0.0228,4,81074.48,22.18,29.75,2,50,387636.88,193818.44,48.16,40.5,2,50,-63338.95,-31669.47,-3.8,19,90
9 (VGI),324287.85,64.86,3.44,4.76,138.58,-122996.88,-20.65,-124528.29,-16.42,2.6,0.29,8.44,17.55,8.78,64544.59,0.24,4.33,-0.15,2.86,0.0143,3,108095.95,24.85,36.33,2,66.67,343879.38,171939.69,38.74,47.5,1,33.33,-19591.53,-19591.53,-2.92,14,80
6 (TTF),323425.1,64.69,2.97,4.75,159.94,-83616.3,-9.17,-92274.79,-10.12,3.51,0.47,15.8,21.95,65.86,83795.37,0.55,5.59,-0.12,1.48,0.0329,4,80856.27,14.46,23.5,1,25,338860.8,338860.8,67.84,77,3,75,-15435.7,-5145.23,-3.34,5.67,50
5 (MBB),319178.83,63.84,13.02,4.7,36.12,-158164.6,-17.52,-173803.64,-19.25,1.84,0.24,1.88,7.24,10.53,38089.03,0.86,7.63,-0.09,1.08,0.0514,27,11821.44,2.86,19.52,11,40.74,370320.89,33665.54,8.74,34.73,16,59.26,-51142.06,-3196.38,-1.19,9.06,40
7 (HNG),315159.87,63.03,2.87,4.65,161.99,-141223.64,-14.2,-184920.34,-18.59,1.7,0.25,8.71,9.22,18.44,96274.49,0.31,7.58,-0.1,1.91,0.0189,3,105053.29,22.1,26.67,1,33.33,353501.93,353501.93,70.83,51,2,66.67,-38342.06,-19171.03,-2.26,14.5,60
6 (REE),309105.35,61.82,9.89,4.58,46.34,-89753.28,-13.25,-173666.74,-20.73,1.78,0.22,2.24,2.93,4.03,52315.42,0.64,11.6,-0.07,1.19,0.0382,19,16268.7,4.8,22.63,8,42.11,468940.92,58617.61,15.61,40.25,11,57.89,-159835.57,-14530.51,-3.07,9.82,50
8 (HUT),308888.87,61.78,9.3,4.58,49.22,-193924.51,-19.35,-200082.14,-19.83,1.54,0.23,2.48,2.08,3.57,102531.6,0.46,10.29,-0.08,1.13,0.0277,19,16257.31,4.89,18.47,7,36.84,594535.35,84933.62,18.98,34.29,12,63.16,-285646.49,-23803.87,-3.33,9.25,70
7 (TNA),307917.85,61.58,3.38,4.57,135.27,-218037.37,-21.77,-244603.5,-24.42,1.26,0.19,5.54, N/A, N/A,75549.72,0.18,5.48,-0.15,2.61,0.0108,2,153958.93,32.3,59,2,100,307917.85,153958.93,32.3,59,0,0,0,  N/A,  N/A,  N/A,60
4 (KDC),306371.67,61.27,2.16,4.55,210.28,-119531.69,-13.22,-119531.69,-13.22,2.56,0.34,15.91,7.87,23.61,63134.29,0.03,4.77,-0.18,1.92,0.0019,4,76592.92,17.01,15.5,1,25,350970.4,350970.4,77.24,44,3,75,-44598.73,-14866.24,-3.07,6,30
6 (PVS),304274.57,60.85,9.81,4.52,46.12,-95905.28,-14.36,-135510.55,-14.75,2.25,0.31,3.13,2.59,2.91,66581.52,0.57,9.05,-0.1,1.01,0.0344,17,17898.5,6.9,22.76,8,47.06,496174.5,62021.81,19.11,40.25,9,52.94,-191899.93,-21322.21,-3.96,7.22,50
10 (C69),298578.54,59.72,2.55,4.45,174.99,-293772.78,-25.86,-394757.96,-33.17,0.76,0.13,5.28,3.96,6.61,95239.56,0.21,8.76,-0.11,0.91,0.0126,8,37322.32,16.6,25.5,3,37.5,399336.67,133112.22,65.26,43.33,5,62.5,-100758.13,-20151.63,-12.59,14.8,90
8 (PVD),292388.07,58.48,10.9,4.38,40.15,-213164.52,-25,-244941.97,-30.27,1.19,0.14,1.33,2.29,4.97,103124.37,0.29,16.86,-0.06,0.68,0.0171,19,15388.85,3.09,16.95,6,31.58,518483.36,86413.89,18.37,32.17,13,68.42,-226095.29,-17391.95,-3.97,9.92,70
6 (STB),287566.97,57.51,14.77,4.32,29.24,-165494.89,-17.35,-345921.55,-36.27,0.83,0.12,0.81,1.77,2.74,115887.94,0.03,20.55,-0.05,0.67,0.0019,28,10270.25,2.36,18.96,11,39.29,658970.56,59906.41,12,35.36,17,60.71,-371403.6,-21847.27,-3.88,8.35,50
5 (HPG),283190.39,56.64,7.54,4.26,56.58,-86204.86,-10.8,-120508.55,-14.45,2.35,0.3,3.92,3.93,4.91,78675.82,0.35,4.78,-0.24,1.02,0.0207,9,31465.6,6.52,23.44,4,44.44,379906.55,94976.64,18.49,40.75,5,55.56,-96716.16,-19343.23,-3.06,9.6,40
7 (VND),281280.86,56.26,4.81,4.24,88.23,-87990.38,-12.37,-129779.06,-15.44,2.17,0.27,5.71,5.92,8.89,63083.62,0.57,8.77,-0.13,1.03,0.0342,15,18752.06,6.35,23.93,6,40,338407.39,56401.23,20.64,47.17,9,60,-57126.53,-6347.39,-3.18,8.44,60
4 (VIC),279622.56,55.92,7.07,4.22,59.72,-64699.24,-7.53,-82473.25,-9.58,3.39,0.44,6.23,5.87,7.04,82067.55,0.4,4.22,-0.28,1.03,0.0237,11,25420.23,5.26,18.27,5,45.45,337076.09,67415.22,13.55,31,6,54.55,-57453.53,-9575.59,-1.65,7.67,30
8 (CTR),277218.1,55.44,2.44,4.19,171.46,-232936.13,-26.61,-254419.28,-25.42,1.09,0.16,6.75, N/A, N/A,76564.58,0.21,7.18,-0.17,1.94,0.0125,3,92406.03,25.04,36.67,3,100,277218.1,92406.03,25.04,36.67,0,0,0,  N/A,  N/A,  N/A,70
4 (FIT),275869.01,55.17,7.31,4.17,57.07,-226954.41,-22.64,-226954.41,-31.1,1.22,0.13,1.83,2.66,10.65,98546.87,0.31,13.69,-0.09,0.8,0.0188,10,27586.9,7.7,20.6,2,20,441719.94,220859.97,57.49,64,8,80,-165850.93,-20731.37,-4.75,9.75,30
3 (FPT),272885.66,54.58,10.48,4.14,39.48,-58230.47,-8.09,-84382.38,-11.2,3.23,0.37,3.53,4.72,2.83,59313.48,0.31,3.16,-0.4,1.47,0.0185,8,34110.71,6.04,36.25,5,62.5,346238.26,69247.65,11.79,49.6,3,37.5,-73352.6,-24450.87,-3.54,14,20
4 (MBB),271981.93,54.4,7.47,4.13,55.23,-77929.2,-9.76,-143731.27,-17.83,1.89,0.23,3.1,3.34,8.91,72541.53,0.4,4.84,-0.26,1.11,0.0241,11,24725.63,4.37,21.09,3,27.27,388150.93,129383.64,22.57,53,8,72.73,-116169,-14521.12,-2.46,9.13,30
6 (CTG),271720.99,54.34,13.97,4.12,29.5,-95502.09,-13.36,-244215.77,-29.83,1.11,0.14,0.99,2.13,4.25,61975.77,0.18,17.52,-0.07,0.5,0.0107,21,12939.09,2.15,20.14,7,33.33,512881.2,73268.74,13.22,39.57,14,66.67,-241160.21,-17225.73,-3.38,10.43,50
6 (TCH),269089.93,53.82,6.82,4.09,59.93,-194417.69,-19.6,-223895.8,-25.23,1.2,0.16,2.38,3.38,11.85,65538.13,0.24,10.42,-0.13,1.05,0.0144,9,29898.88,6.32,21.33,2,22.22,381932.63,190966.32,37.81,64,7,77.78,-112842.7,-16120.39,-2.68,9.14,50
7 (BVH),268382.39,53.68,9.36,4.08,43.58,-184861.11,-21.21,-218217.05,-24.98,1.23,0.16,1.74,3.11,2.66,73341.69,0.5,12.75,-0.1,0.94,0.0299,13,20644.8,4.26,20.77,7,53.85,395652.66,56521.81,11.53,31,6,46.15,-127270.26,-21211.71,-4.22,8.83,60
8 (MSN),265841.2,53.17,3.95,4.05,102.53,-181401.82,-19.18,-181401.82,-19.15,1.47,0.21,5.35, N/A, N/A,46142.06,0.41,10.94,-0.12,41.05,0.0244,2,132920.6,23.86,54,2,100,265841.2,132920.6,23.86,54,0,0,0,  N/A,  N/A,  N/A,70
5 (NKG),258958.31,51.79,3.63,3.96,108.97,-56724.24,-9.66,-69580.25,-10.33,3.72,0.38,10.55,28.53,42.8,39144,0.44,3.25,-0.44,1.76,0.0264,5,51791.66,8.32,26.4,2,40,268364.18,134182.09,24.48,46.5,3,60,-9405.87,-3135.29,-2.45,13,40
4 (PVS),256376.08,51.28,3.06,3.93,128.31,-189080.93,-20.94,-189080.93,-20.94,1.36,0.19,6.13,7.57,30.28,74884.29,0.36,8.21,-0.18,1.55,0.0218,5,51275.22,11.23,17.4,1,20,295400.53,295400.53,64.15,61,4,80,-39024.45,-9756.11,-2.01,6.5,30
10 (PVC),255993.75,51.2,4.12,3.92,95.29,-298690.93,-26.18,-385589.5,-33.78,0.66,0.12,2.82,2,2.4,60250.77,-0.14,30.46,-0.05,0.87,-0.0083,11,23272.16,5.83,15.36,5,45.45,512234.88,102446.98,21.61,25.2,6,54.55,-256241.13,-42706.85,-7.32,7.17,90
3 (NVL),255040.97,51.01,7.64,3.91,51.16,-73375.67,-11.52,-128074.58,-17.07,1.99,0.23,3,6.1,14.23,45867.93,0.42,6.54,-0.23,1.51,0.0252,10,25504.1,4.92,21.9,3,30,305066.89,101688.96,19,45.33,7,70,-50025.93,-7146.56,-1.12,11.86,20
7 (MSR),254503.94,50.9,0.81,3.9,480.09,-281576.37,-33.33,-283365.56,-27.36,0.9,0.14,17.55,51.41,51.41,67909.04,0.52,17.34,-0.09,2.51,0.0311,4,63625.99,20.14,11.5,2,50,259552.12,129776.06,42.17,18.5,2,50,-5048.18,-2524.09,-1.9,4.5,60
4 (KVC),251137.44,50.23,1.34,3.86,287.37,-391244.58,-34.26,-391244.58,-34.25,0.64,0.11,8.39, N/A, N/A,65147.56,0.54,23.83,-0.06, N/A,0.0323,1,251137.44,50.33,37,1,100,251137.44,251137.44,50.33,37,0,0,0,  N/A,  N/A,  N/A,30
8 (TCM),250998.43,50.2,11.65,3.86,33.13,-124378,-17.87,-274201.53,-30.84,0.92,0.13,1.07,1.75,3.31,71858.12,0.36,20.15,-0.08,1.05,0.0215,26,9653.79,5.29,21.04,9,34.62,585296.02,65032.89,23.28,42.89,17,65.38,-334297.58,-19664.56,-4.23,9.47,70
8 (DLG),248490.48,49.7,9.56,3.83,40.02,-265026.71,-24.37,-344527.86,-31.68,0.72,0.12,1.26,2.16,2.16,40531.32,0.88,12.83,-0.12,1.01,0.053,22,11295.02,3.37,16.05,11,50,462922.99,42083.91,10.5,21.36,11,50,-214432.51,-19493.86,-3.76,10.73,70
8 (PXS),246911.65,49.38,7.85,3.81,48.46,-231419.65,-25.23,-263069.89,-28.64,0.94,0.13,1.69,2.39,2.87,62145.8,0.47,16.83,-0.09,1.23,0.0283,22,11223.26,4.6,18.23,10,45.45,423966.54,42396.65,14.2,29.6,12,54.55,-177054.89,-14754.57,-3.41,8.75,70
2 (HAP),244818.35,48.96,0.69,3.78,543.91,-325681.87,-38.43,-325681.87,-30.42,0.75,0.12,17.88,257.88,257.88,35280.3,0.06,2.49,-0.65,1.65,0.0037,8,30602.29,9.65,9.13,4,50,245771.39,61442.85,23.1,13.75,4,50,-953.04,-238.26,-3.8,4.5,10
7 (REE),241946.4,48.39,7.39,3.74,50.63,-89678.52,-12.68,-108844.6,-17.78,2.22,0.21,2.85,4.33,3.46,52640.05,0.52,6.43,-0.26,1.48,0.031,9,26882.93,4.81,24.78,5,55.56,314664.06,62932.81,11.65,35.6,4,44.44,-72717.66,-18179.42,-3.75,11.25,60
7 (KSB),241029.13,48.21,4.59,3.73,81.31,-300707.62,-27.13,-367681.78,-33.16,0.66,0.11,2.45,4.27,6.41,80303.87,0.45,18.88,-0.09,1.14,0.0269,5,48205.83,10.69,30,2,40,314669.5,157334.75,31.79,52,3,60,-73640.38,-24546.79,-3.38,15.33,60
4 (HDC),238245.49,47.65,2.43,3.69,152.09,-31093.69,-11.45,-35382.55,-6.24,6.73,0.59,24.39,15.75,26.24,18061.9,0.33,1.4,-1.22,1.76,0.0197,8,29780.69,8.78,21.5,3,37.5,254402.09,84800.7,28.94,41.67,5,62.5,-16156.6,-3231.32,-3.31,9.4,30
6 (PLX),231265.23,46.25,4.58,3.6,78.62,-137218.29,-18.37,-137218.29,-18.31,1.69,0.2,4.29, N/A, N/A,45244.93,0.37,7.34,-0.25,4.53,0.0219,3,77088.41,13.78,42,3,100,231265.23,77088.41,13.78,42,0,0,0,  N/A,  N/A,  N/A,50
7 (HAR),226335.95,45.27,2.82,3.54,125.19,-110339.33,-35.37,-123367.29,-15.17,1.83,0.23,8.25,21.13,3.52,35179.71,0.75,9.91,-0.19,1.85,0.0449,7,32333.71,24.35,25.71,6,85.71,237577.71,39596.28,29.12,29.5,1,14.29,-11241.75,-11241.75,-4.29,3,60
6 (DL1),225423.95,45.08,0.88,3.52,401.8,-77240.88,-18.84,-77240.88,-9.69,2.92,0.36,41.46, N/A, N/A,63234.51,0.4,4.64,-0.4, N/A,0.024,1,225423.95,199.51,59,1,100,225423.95,225423.95,199.51,59,0,0,0,  N/A,  N/A,  N/A,50
4 (PDR),223343.19,44.67,6.35,3.5,55.1,-53530.11,-9.45,-103050.32,-18.18,2.17,0.19,3.03,3.41,4.55,18271.79,0.09,5.09,-0.37,1.02,0.0052,7,31906.17,6.95,25.29,3,42.86,316014.45,105338.15,22.27,46.33,4,57.14,-92671.26,-23167.81,-4.54,9.5,30
10 (VIG),222124.04,44.42,11.58,3.48,30.05,-223576.2,-29.17,-271916.25,-45.33,0.82,0.08,0.66,1.61,4.6,79938.22,0.55,25.84,-0.07,0.63,0.0327,58,3829.72,4.06,16.1,15,25.86,589065.84,39271.06,33.23,33.87,43,74.14,-366941.8,-8533.53,-6.11,9.91,90
5 (TTB),220705.03,44.14,2.06,3.46,168.11,-192005.94,-21.05,-192005.94,-21.04,1.15,0.16,7.99,12.65,6.32,60743.21,0.38,10.17,-0.19,2.61,0.0225,3,73568.34,18.73,32.33,2,66.67,239656.51,119828.26,31.13,44.5,1,33.33,-18951.48,-18951.48,-6.08,8,40
4 (FTM),219906.52,43.98,2.98,3.45,115.66,-57892.05,-7.55,-57892.05,-7.55,3.8,0.46,15.33, N/A, N/A,59665.41,0.25,2.24,-0.87, N/A,0.0148,1,219906.52,44.1,81,1,100,219906.52,219906.52,44.1,81,0,0,0,  N/A,  N/A,  N/A,30
5 (SSI),213391.58,42.68,15.18,3.36,22.16,-103876.81,-11.36,-242356.61,-26.01,0.88,0.13,0.85,1.48,4.69,77821.8,0.34,17.47,-0.12,0.44,0.0203,25,8535.66,1.92,18.68,6,24,656933.46,109488.91,18.94,48.83,19,76,-443541.88,-23344.31,-3.45,9.16,40
8 (HHS),212377.87,42.48,10.03,3.35,33.41,-126005.05,-29.77,-253928.07,-29.31,0.84,0.11,1.14,1.85,2.47,68128.41,0.43,10.95,-0.19,0.63,0.0259,14,15169.85,4.13,22.71,6,42.86,461889.73,76981.62,16.32,34.83,8,57.14,-249511.86,-31188.98,-5.01,13.63,70
9 (GAS),209202.18,41.84,8.75,3.31,37.8,-90017.71,-11.29,-142554.85,-21.33,1.47,0.15,1.77,2.24,4.48,53594.5,0.4,7.55,-0.28,0.87,0.0242,9,23244.69,5.07,27.11,3,33.33,377894.14,125964.71,25.59,56.67,6,66.67,-168691.96,-28115.33,-5.19,12.33,80
6 (DCM),202176.74,40.44,3.43,3.21,93.51,-62875.48,-11.06,-80798.09,-14.31,2.5,0.22,6.54,9.57,9.57,10961.16,0.12,5.83,-0.38,1.82,0.0071,6,33696.12,6.58,16.33,3,50,225759.65,75253.22,14.67,26.67,3,50,-23582.91,-7860.97,-1.51,6,50
9 (VIP),201843.94,40.37,6.41,3.21,50.04,-154052.67,-17.76,-168401.47,-19.42,1.2,0.17,2.58,2.4,5.15,59272.16,0.49,14.58,-0.15,0.1,0.0293,22,9174.72,0.57,15.23,7,31.82,345753.61,49393.37,11.97,28.71,15,68.18,-143909.67,-9593.98,-4.76,8.93,80
5 (DRC),201421.23,40.28,11.87,3.2,26.97,-75676.5,-12.76,-103505.91,-15.04,1.95,0.21,1.79,3,2.67,33682.9,0.5,5.36,-0.41,0.88,0.0302,17,11848.31,2.54,22.71,9,52.94,302084.42,33564.94,7.09,33.56,8,47.06,-100663.19,-12582.9,-2.58,10.5,40
4 (MWG),200963.32,40.19,4.55,3.19,70.18,-37543.82,-6.47,-55708.81,-9.36,3.61,0.34,7.5,8.04,16.09,19337.42,0.38,3.49,-0.63,1.48,0.0226,6,33493.89,6.2,24.17,2,33.33,229493.89,114746.94,22.76,46.5,4,66.67,-28530.57,-7132.64,-2.08,13,30
2 (VGC),199665.72,39.93,6.33,3.18,50.2,-38479.79,-7.66,-56799.72,-10.24,3.52,0.31,4.9,44.72,14.91,39038.41,0.28,1.6,-1.39,2.7,0.0169,8,24958.21,5.05,24,6,75,204232.24,34038.71,6.9,31.17,2,25,-4566.52,-2283.26,-0.5,2.5,10
9 (HUT),198837.58,39.77,6.2,3.16,51.05,-80619.3,-18.7,-198645.69,-30.3,1,0.1,1.68,2.17,3.62,51603.5,0.13,9.5,-0.24,1.06,0.0081,16,12427.35,5.26,17.94,6,37.5,368120.4,61353.4,21.84,36.17,10,62.5,-169282.81,-16928.28,-4.7,7,80
8 (SAM),195707.38,39.14,9.77,3.12,31.96,-92597.73,-16.3,-127967.99,-18.59,1.53,0.17,1.72,2.32,2.32,35655.37,0.54,10.41,-0.22,0.96,0.0324,20,9785.37,4.71,20.8,10,50,343927.82,34392.78,13.7,34.1,10,50,-148220.44,-14822.04,-4.29,7.5,70
3 (DBC),194607.75,38.92,1.16,3.11,268.52,-106631.44,-24.91,-106631.44,-13.55,1.83,0.23,19.82,11.11,22.23,35379.89,0.11,2.04,-1.12,1.87,0.0067,3,64869.25,53.5,26.67,1,33.33,213848.64,213848.64,175.57,63,2,66.67,-19240.88,-9620.44,-7.54,8.5,20
6 (CTS),194563.19,38.91,2.33,3.11,133.09,-130344.62,-17.74,-146050.32,-18.12,1.33,0.17,7.35,84.63,197.47,45740.25,0.56,11.54,-0.2,0.98,0.0335,10,19456.32,4.08,20.9,3,30,196889.7,65629.9,17.49,40.33,7,70,-2326.5,-332.36,-1.67,12.57,50
6 (PVD),192676.63,38.54,6.62,3.08,46.54,-74037.53,-13.51,-80754.5,-15.65,2.39,0.2,2.97,3.16,3.68,37275.46,0.49,7.77,-0.3,1.34,0.0293,13,14821.28,4.73,19.77,6,46.15,282027.47,47004.58,14.22,37.17,7,53.85,-89350.84,-12764.41,-3.4,4.86,50
9 (DLG),190533.16,38.11,9.79,3.05,31.16,-161575.71,-21.62,-264199.99,-30.86,0.72,0.1,1.01,1.76,4.28,57198.36,0.39,21.69,-0.11,0.5,0.0236,24,7938.88,2.25,16.04,7,29.17,440569.83,62938.55,17.94,32.57,17,70.83,-250036.67,-14708.04,-4.21,9.24,80
6 (VCB),188367.28,37.67,12.77,3.02,23.66,-91631.32,-13.51,-187803.63,-23.88,1,0.13,0.99,1.73,3.71,58658.54,0.28,13.71,-0.17,0.6,0.0169,22,8562.15,2.74,20,7,31.82,445494.3,63642.04,15.24,48.57,15,68.18,-257127.02,-17141.8,-3.09,6.67,50
9 (FRT),188135.14,37.63,2.2,3.02,137.04,-126321.14,-17.05,-185961.71,-21.27,1.01,0.14,6.44,3.43,6.85,44139.73,0.12,3.28,-0.73,1.42,0.0069,3,62711.71,13.42,25,1,33.33,265684.31,265684.31,53.52,47,2,66.67,-77549.16,-38774.58,-6.63,14,80
5 (MWG),186494.01,37.3,7.86,2.99,38.09,-75007.93,-12.86,-161533.74,-19.05,1.15,0.16,2,2.43,3.88,67022.47,0.49,6.74,-0.36,0.96,0.0291,13,14345.69,4.75,19,5,38.46,317128.1,63425.62,15.84,34.6,8,61.54,-130634.09,-16329.26,-2.18,9.25,40
8 (FCN),185664.94,37.13,5.7,2.98,52.29,-66227.32,-10.36,-137863.15,-16.87,1.35,0.18,3.1,2.65,7.96,81063.96,0.34,8.48,-0.28,0.61,0.0204,8,23208.12,4.46,22.63,2,25,298051.6,149025.8,31.33,58,6,75,-112386.66,-18731.11,-4.49,10.83,70
4 (DAH),185064.27,37.01,3.72,2.97,79.89,-292387.32,-29.92,-292387.32,-29.91,0.63,0.1,2.67,24.79,12.4,37922.75,0.22,5.43,-0.45,2.06,0.0131,6,30844.05,7.33,30.33,4,66.67,192843.16,48210.79,11.84,41.5,2,33.33,-7778.88,-3889.44,-1.68,8,30
7 (PET),184990.67,37,3.44,2.97,86.38,-78290.96,-13.64,-84443.57,-12.44,2.19,0.24,6.94,7.68,13.82,29349.22,0.51,8.68,-0.28,0.96,0.0303,14,13213.62,3.56,19.93,5,35.71,212686.49,42537.3,17.27,40.4,9,64.29,-27695.82,-3077.31,-4.05,8.56,60
7 (VNM),184907.36,36.98,5.22,2.97,56.89,-42128.86,-6.98,-80792.39,-10.55,2.29,0.28,5.39,5.13,10.25,62029.46,0.31,7.48,-0.32,1.03,0.0188,9,20545.26,6.68,31.22,3,33.33,229717.16,76572.39,23.76,78,6,66.67,-44809.8,-7468.3,-1.86,7.83,60
3 (MWG),182986.76,36.6,3.47,2.94,84.87,-38645.04,-5.4,-38645.04,-5.4,4.74,0.55,15.72, N/A, N/A,47858.92,0.22,1.48,-1.66, N/A,0.0132,1,182986.76,36.67,94,1,100,182986.76,182986.76,36.67,94,0,0,0,  N/A,  N/A,  N/A,20
