No.,Net Profit,Net % Profit,Exposure %,CAR,RAR,Max. Trade Drawdown,Max. Trade % Drawdown,Max. Sys Drawdown,Max. Sys % Drawdown,Recovery Factor,CAR/MDD,RAR/MDD,Profit Factor,Payoff Ratio,Standard Error,RRR,Ulcer Index,Ulcer Perf. Index,Sharpe Ratio,K-Ratio,# Trades,Avg Profit/Loss,Avg % Profit/Loss,Avg Bars Held,# of winners,% of Winners,W. Tot. Profit,W. Avg. Profit,W. Avg % Profit,W. Avg. Bars Held,# of losers,% of Losers,L. Tot. Loss,L. Avg. Loss,L. Avg % Loss,L. Avg. Bars Held,RS Lower Bound
5 (SBT),-4082.43,-0.82,0.11,-0.08,-68.24,-4082.43,-0.82,-4082.43,-0.82,-1,-0.09,-83.58,0, N/A,1107.78,-0.46,0.47,-11.57,  N/A,-0.0275,1,-4082.43,-0.82,4,0,0,0,  N/A,  N/A,  N/A,1,100,-4082.43,-4082.43,-0.82,4,40
2 (EIB),-4118.66,-0.82,0.38,-0.08,-20.44,-14251.7,-3.72,-15436.09,-3.02,-0.27,-0.03,-6.77,0, N/A,390.47,-0.01,0.23,-24.11,-29.04,-0.0004,2,-2059.33,-0.64,9,0,0,0,  N/A,  N/A,  N/A,2,100,-4118.66,-2059.33,-0.64,9,10
6 (TTH),-4311.42,-0.86,0.01,-0.08,-1077.31,-3495.99,-4.54,-4311.42,-0.86,-1,-0.09,-1249.37,0, N/A,1131.1,-0.3,0.34,-16.05,-89.81,-0.0179,2,-2155.71,-4.04,2,0,0,0,  N/A,  N/A,  N/A,2,100,-4311.42,-2155.71,-4.04,2,50
10 (VPI),-4366.49,-0.87,1.22,-0.08,-6.68,-17336.52,-5.35,-17336.52,-3.42,-0.25,-0.02,-1.95,0.49,0.98,1589.49,-0.27,1.1,-4.97,-3.5,-0.0162,3,-1455.5,-0.55,14,1,33.33,4189.87,4189.87,0.86,21,2,66.67,-8556.36,-4278.18,-1.26,10.5,90
7 (TIG),-4340.23,-0.87,0.07,-0.08,-119.92,-4218.7,-18.37,-9448.39,-1.88,-0.46,-0.04,-63.85,0.32,0.96,963,-0.6,0.97,-5.63,0.43,-0.0362,4,-1085.06,1.22,9.75,1,25,2037.05,2037.05,20.99,30,3,75,-6377.28,-2125.76,-5.38,3,60
6 (MWG),-4448.51,-0.89,0.04,-0.08,-222.89,-4448.51,-0.89,-4448.51,-0.89,-1,-0.09,-250.53,0, N/A,1269.79,-0.37,0.45,-12.14,  N/A,-0.0224,1,-4448.51,-0.89,2,0,0,0,  N/A,  N/A,  N/A,1,100,-4448.51,-4448.51,-0.89,2,50
10 (KDC),-4469.74,-0.89,0.82,-0.08,-10.16,-17232.52,-4.7,-17232.52,-3.45,-0.26,-0.02,-2.95,0.5,0.5,1291.73,0.08,2.09,-2.63,-0.98,0.0045,2,-2234.87,-0.21,22,1,50,4512.64,4512.64,2.03,33,1,50,-8982.38,-8982.38,-2.45,11,90
7 (HPX),-4464.75,-0.89,0.14,-0.08,-61.25,-7796.65,-1.9,-10665.58,-2.13,-0.42,-0.04,-28.71,0, N/A,1071.92,-0.2,0.27,-20.57,-52.94,-0.012,2,-2232.38,-0.48,3,0,0,0,  N/A,  N/A,  N/A,2,100,-4464.75,-2232.38,-0.48,3,60
6 (FPT),-4441.39,-0.89,0.02,-0.08,-457.17,-3743.81,-3.45,-4441.39,-0.89,-1,-0.09,-514.67,0, N/A,880.3,-0.55,0.71,-7.67,-29.85,-0.0332,2,-2220.69,-1.91,2,0,0,0,  N/A,  N/A,  N/A,2,100,-4441.39,-2220.69,-1.91,2,50
6 (CKG),-4513.21,-0.9,0.46,-0.08,-18.34,-35604.99,-8.6,-35604.99,-6.7,-0.13,-0.01,-2.73,0, N/A,968.06,0.01,0.58,-9.51,  N/A,0.0007,1,-4513.21,-1.18,17,0,0,0,  N/A,  N/A,  N/A,1,100,-4513.21,-4513.21,-1.18,17,50
7 (VPH),-4593.18,-0.92,0.25,-0.09,-34.97,-13266.27,-17.65,-16506.73,-3.25,-0.28,-0.03,-10.77,0.38,1.13,1504.61,-0.09,2.56,-2.14,-1.17,-0.0052,4,-1148.3,-1.58,18.75,1,25,2774.89,2774.89,9,43,3,75,-7368.07,-2456.02,-5.11,10.67,60
5 (PC1),-4682.84,-0.94,0.03,-0.09,-270.8,-4682.84,-3.21,-4682.84,-0.94,-1,-0.09,-289.14,0, N/A,1269.84,-0.46,0.54,-10.1,  N/A,-0.0276,1,-4682.84,-3.21,4,0,0,0,  N/A,  N/A,  N/A,1,100,-4682.84,-4682.84,-3.21,4,40
5 (HT1),-4749.21,-0.95,0.05,-0.09,-187.43,-4749.21,-2.97,-4749.21,-0.95,-1,-0.09,-197.32,0, N/A,1324.15,-0.25,0.36,-15.2,  N/A,-0.0149,1,-4749.21,-2.98,5,0,0,0,  N/A,  N/A,  N/A,1,100,-4749.21,-4749.21,-2.98,5,40
6 (HT1),-4749.21,-0.95,0.05,-0.09,-187.43,-4749.21,-2.97,-4749.21,-0.95,-1,-0.09,-197.32,0, N/A,1324.15,-0.25,0.36,-15.2,  N/A,-0.0149,1,-4749.21,-2.98,5,0,0,0,  N/A,  N/A,  N/A,1,100,-4749.21,-4749.21,-2.98,5,50
3 (HQC),-4779.16,-0.96,0.03,-0.09,-279.28,-4779.16,-1.12,-4779.16,-0.96,-1,-0.09,-292.19,0, N/A,818.55,-0.11,0.18,-31.33,  N/A,-0.0063,1,-4779.16,-1.12,2,0,0,0,  N/A,  N/A,  N/A,1,100,-4779.16,-4779.16,-1.12,2,20
7 (TPB),-4779.26,-0.96,0.36,-0.09,-24.63,-35652.72,-8.88,-35652.72,-6.83,-0.13,-0.01,-3.61,0.39,0.39,2325.54,-0.25,2.35,-2.34,1.99,-0.0149,2,-2389.63,4.43,23.5,1,50,3008.6,3008.6,10.93,36,1,50,-7787.86,-7787.86,-2.06,11,60
6 (VNE),-4787.96,-0.96,0.42,-0.09,-21.2,-21337.25,-14.41,-30132.07,-5.74,-0.16,-0.02,-3.7,0.46,0.91,2991.13,-0.07,3.55,-1.55,-2.01,-0.0039,3,-1595.99,-1.76,17.67,1,33.33,4006.86,4006.86,3.08,28,2,66.67,-8794.82,-4397.41,-4.17,12.5,50
5 (LPB),-4778.46,-0.96,0.26,-0.09,-34.18,-15118.77,-2.99,-15118.77,-2.98,-0.32,-0.03,-11.45,0, N/A,1380.54,-0.37,1.14,-4.81,  N/A,-0.0223,1,-4778.46,-0.96,8,0,0,0,  N/A,  N/A,  N/A,1,100,-4778.46,-4778.46,-0.96,8,40
6 (VTO),-4816.9,-0.96,0.24,-0.09,-38.03,-4630.36,-6.52,-7618.34,-1.52,-0.63,-0.06,-25.1,0, N/A,898.21,-0.72,1.13,-4.85,-11.67,-0.043,3,-1605.63,-2.79,13.33,0,0,0,  N/A,  N/A,  N/A,3,100,-4816.9,-1605.63,-2.79,13.33,50
7 (VIB),-4881.19,-0.98,0.35,-0.09,-26.26,-13375.37,-3.93,-13375.37,-2.63,-0.36,-0.03,-9.98,0, N/A,1099.56,-0.15,0.68,-8.02,-8.46,-0.0093,2,-2440.6,-0.78,10,0,0,0,  N/A,  N/A,  N/A,2,100,-4881.19,-2440.6,-0.78,10,60
7 (VPI),-4968.7,-0.99,0.61,-0.09,-15.34,-8746.21,-2.03,-8746.21,-1.74,-0.57,-0.05,-8.83,0, N/A,1394.13,-0.24,0.65,-8.41,  N/A,-0.0144,1,-4968.7,-1.17,20,0,0,0,  N/A,  N/A,  N/A,1,100,-4968.7,-4968.7,-1.17,20,60
6 (CEO),-5002.55,-1,1.04,-0.09,-8.96,-32466.28,-6.29,-32466.28,-6.28,-0.15,-0.01,-1.43,0.66,0.66,3948.98,-0.23,2.23,-2.46,-1.25,-0.0138,2,-2501.28,-0.47,15,1,50,9854.54,9854.54,2.04,24,1,50,-14857.09,-14857.09,-2.97,6,50
4 (PVS),-4989.53,-1,0.15,-0.09,-62.47,-11973.21,-2.38,-11973.21,-2.38,-0.42,-0.04,-26.25,0, N/A,700.71,-0.08,0.23,-24.21,  N/A,-0.0046,1,-4989.53,-1,5,0,0,0,  N/A,  N/A,  N/A,1,100,-4989.53,-4989.53,-1,5,30
8 (LSS),-5061.36,-1.01,0.4,-0.09,-23.65,-35364.32,-10.59,-40235.77,-7.57,-0.13,-0.01,-3.13,0.12,0.12,1688.88,-0.14,6.8,-0.81,-2.95,-0.0085,4,-1265.34,-0.31,9,2,50,679.97,339.99,0.51,10,2,50,-5741.33,-2870.67,-1.14,8,70
5 (DRH),-5080.88,-1.02,0.22,-0.1,-42.89,-25826.4,-9.85,-25826.4,-4.99,-0.2,-0.02,-8.59,0, N/A,1621.07,-0.33,2.21,-2.49,  N/A,-0.0199,1,-5080.88,-2.08,13,0,0,0,  N/A,  N/A,  N/A,1,100,-5080.88,-5080.88,-2.08,13,40
7 (HHP),-5297.06,-1.06,0.12,-0.1,-79.58,-7188.6,-3.16,-9164.2,-1.82,-0.58,-0.05,-43.75,0, N/A,1125.61,-0.25,0.6,-9.19,-29.12,-0.0149,2,-2648.53,-1.95,6,0,0,0,  N/A,  N/A,  N/A,2,100,-5297.06,-2648.53,-1.95,6,60
6 (PVC),-5530.81,-1.11,0.55,-0.1,-18.97,-11519.79,-11.54,-12056.77,-2.4,-0.46,-0.04,-7.9,0.47,1.4,3240.62,-0.29,1.7,-3.25,1.21,-0.0172,4,-1382.7,1.68,12.25,1,25,4851.02,4851.02,10.9,30,3,75,-10381.83,-3460.61,-1.39,6.33,50
4 (TTF),-5613.47,-1.12,0.03,-0.11,-336.73,-9328.66,-6.48,-9328.66,-1.86,-0.6,-0.06,-181.34,0, N/A,1066.38,-0.12,0.33,-16.74,  N/A,-0.0072,1,-5613.47,-3.97,4,0,0,0,  N/A,  N/A,  N/A,1,100,-5613.47,-5613.47,-3.97,4,30
2 (TTF),-5613.47,-1.12,0.03,-0.11,-336.73,-9328.66,-6.48,-9328.66,-1.86,-0.6,-0.06,-181.34,0, N/A,1066.38,-0.12,0.33,-16.74,  N/A,-0.0072,1,-5613.47,-3.97,4,0,0,0,  N/A,  N/A,  N/A,1,100,-5613.47,-5613.47,-3.97,4,10
5 (QNS),-5703.61,-1.14,0.17,-0.11,-62.82,-6493.34,-4.25,-10191.95,-2.02,-0.56,-0.05,-31.1,0, N/A,605.42,-0.23,0.49,-11.19,-57.14,-0.0137,2,-2851.8,-1.22,8,0,0,0,  N/A,  N/A,  N/A,2,100,-5703.61,-2851.8,-1.22,8,40
5 (VIB),-5885.7,-1.18,0.2,-0.11,-56.03,-17868.02,-9.8,-17868.02,-3.49,-0.33,-0.03,-16.06,0, N/A,1882.77,-0.25,1.5,-3.68,  N/A,-0.0152,1,-5885.7,-3.46,16,0,0,0,  N/A,  N/A,  N/A,1,100,-5885.7,-5885.7,-3.46,16,40
5 (DVN),-5900.77,-1.18,0.34,-0.11,-32.43,-7889.05,-5.93,-9248.45,-1.85,-0.64,-0.06,-17.54,0.25,0.25,2267.96,-0.33,0.76,-7.25,-0.72,-0.0197,2,-2950.39,0.03,16,1,50,1988.28,1988.28,1.63,29,1,50,-7889.05,-7889.05,-1.58,3,40
9 (CMX),-5929.84,-1.19,0.05,-0.11,-205.33,-7459.87,-13.33,-9957.46,-1.98,-0.6,-0.06,-103.92,0, N/A,1592.27,-0.26,0.76,-7.25,-68.39,-0.0158,2,-2964.92,-7.32,8.5,0,0,0,  N/A,  N/A,  N/A,2,100,-5929.84,-2964.92,-7.32,8.5,80
2 (CRE),-5947.76,-1.19,0.05,-0.11,-230.59,-7326.37,-3.38,-7326.37,-1.47,-0.81,-0.08,-157.37,0, N/A,1059.7,-0.11,0.23,-24.13,  N/A,-0.0067,1,-5947.76,-2.75,4,0,0,0,  N/A,  N/A,  N/A,1,100,-5947.76,-5947.76,-2.75,4,10
5 (VRE),-5956.83,-1.19,1.04,-0.11,-10.67,-29670.3,-5.67,-29670.3,-5.67,-0.2,-0.02,-1.88,0.54,0.54,1424.01,0.01,0.26,-21.22,-1.75,0.0006,2,-2978.42,-0.58,15,1,50,7119.9,7119.9,1.46,26,1,50,-13076.73,-13076.73,-2.62,4,40
8 (FTM),-5956.35,-1.19,1.45,-0.11,-7.67,-133920.94,-21.37,-133920.94,-21.33,-0.04,-0.01,-0.36,0, N/A,5524.08,-0.07,9.63,-0.57,  N/A,-0.0041,1,-5956.35,-1.2,40,0,0,0,  N/A,  N/A,  N/A,1,100,-5956.35,-5956.35,-1.2,40,70
9 (TVB),-5937.02,-1.19,0.2,-0.11,-54.94,-7012.56,-6.13,-9150.4,-1.83,-0.65,-0.06,-30.1,0.12,0.49,1654.97,-0.4,0.75,-7.31,-3.55,-0.0239,5,-1187.4,-1.14,8.4,1,20,821.01,821.01,0.99,22,4,80,-6758.03,-1689.51,-1.67,5,80
4 (IDJ),-6015.83,-1.2,0.02,-0.11,-586.05,-6015.83,-4.59,-6015.83,-1.2,-1,-0.09,-487.09,0, N/A,153.41,-0.02,0.03,-179.47,  N/A,-0.0009,1,-6015.83,-4.6,3,0,0,0,  N/A,  N/A,  N/A,1,100,-6015.83,-6015.83,-4.6,3,30
7 (TTH),-6094.26,-1.22,0.1,-0.11,-114.37,-5831.79,-4.4,-6094.26,-1.22,-1,-0.09,-93.83,0, N/A,1637.12,-0.44,0.67,-8.18,-7.43,-0.0266,2,-3047.13,-2.3,6,0,0,0,  N/A,  N/A,  N/A,2,100,-6094.26,-3047.13,-2.3,6,60
8 (TTH),-6120.86,-1.22,0.01,-0.11,-1011.17,-5831.79,-4.45,-6120.86,-1.22,-1,-0.09,-826,0, N/A,1645.76,-0.45,0.68,-8.1,-1827.67,-0.0267,2,-3060.43,-4.43,3,0,0,0,  N/A,  N/A,  N/A,2,100,-6120.86,-3060.43,-4.43,3,70
9 (TVC),-6148.92,-1.23,0.08,-0.12,-147.28,-7746.59,-6.72,-7746.59,-1.55,-0.79,-0.07,-95.26,0, N/A,1159.14,-0.38,0.55,-10.12,-23.4,-0.0228,3,-2049.64,-1.35,3.67,0,0,0,  N/A,  N/A,  N/A,3,100,-6148.92,-2049.64,-1.35,3.67,80
9 (FTM),-6189.04,-1.24,0.22,-0.12,-51.96,-10389.6,-2.07,-10389.6,-2.06,-0.6,-0.06,-25.21,0, N/A,1660.46,-0.22,0.71,-7.77,  N/A,-0.013,1,-6189.04,-1.24,7,0,0,0,  N/A,  N/A,  N/A,1,100,-6189.04,-6189.04,-1.24,7,80
8 (DGW),-6312.44,-1.26,0.48,-0.12,-24.62,-31831.94,-10.14,-38718.48,-7.27,-0.16,-0.02,-3.38,0.12,0.25,2058.55,-0.05,3.22,-1.72,-3.78,-0.0031,3,-2104.15,-1.33,10.67,1,33.33,884.91,884.91,0.31,15,2,66.67,-7197.35,-3598.67,-2.16,8.5,70
9 (PXT),-6368.67,-1.27,0.02,-0.12,-492.78,-7261.15,-12.26,-7261.15,-1.45,-0.88,-0.08,-339.32,0, N/A,1631.45,-0.23,1.19,-4.64,-13.4,-0.0136,2,-3184.34,-6.57,5,0,0,0,  N/A,  N/A,  N/A,2,100,-6368.67,-3184.34,-6.57,5,80
8 (ELC),-6451.52,-1.29,0.54,-0.12,-22.35,-18953.51,-11.19,-18953.51,-3.7,-0.34,-0.03,-6.04,0.05,0.09,1778.04,-0.48,2.33,-2.37,-3.28,-0.0288,3,-2150.51,-1.4,17.67,1,33.33,312.71,312.71,0.23,26,2,66.67,-6764.23,-3382.12,-2.21,13.5,70
4 (VGI),-6451.9,-1.29,0.11,-0.12,-108.01,-6451.9,-1.29,-6451.9,-1.29,-1,-0.09,-83.7,0, N/A,398.44,-0.04,0.08,-68.72,  N/A,-0.0022,1,-6451.9,-1.29,4,0,0,0,  N/A,  N/A,  N/A,1,100,-6451.9,-6451.9,-1.29,4,30
8 (TCH),-6577.47,-1.32,0.11,-0.12,-109.99,-12274.34,-2.43,-12274.34,-2.43,-0.54,-0.05,-45.22,0, N/A,1694.4,-0.2,0.7,-7.88,  N/A,-0.0117,1,-6577.47,-1.32,4,0,0,0,  N/A,  N/A,  N/A,1,100,-6577.47,-6577.47,-1.32,4,70
8 (VGT),-6631.13,-1.33,0.46,-0.12,-26.75,-35426.12,-9.09,-35426.12,-6.74,-0.19,-0.02,-3.97,0, N/A,2189.79,-0.23,2.56,-2.16,  N/A,-0.0139,1,-6631.13,-1.82,18,0,0,0,  N/A,  N/A,  N/A,1,100,-6631.13,-6631.13,-1.82,18,70
7 (LMH),-6636.44,-1.33,0.05,-0.12,-237.42,-10970.8,-4.62,-10970.8,-2.18,-0.6,-0.06,-109.14,0, N/A,1709.16,-0.2,0.69,-8,  N/A,-0.0118,1,-6636.44,-2.85,4,0,0,0,  N/A,  N/A,  N/A,1,100,-6636.44,-6636.44,-2.85,4,60
6 (HHG),-6753.96,-1.35,0.22,-0.13,-58.54,-29396.83,-12.84,-29396.83,-5.65,-0.23,-0.02,-10.37,0, N/A,1937.22,-0.17,5.01,-1.1,-6.31,-0.0102,2,-3376.98,-1.71,10,0,0,0,  N/A,  N/A,  N/A,2,100,-6753.96,-3376.98,-1.71,10,50
9 (TDG),-6812.27,-1.36,0.13,-0.13,-96.93,-4077.73,-6.45,-9190.94,-1.84,-0.74,-0.07,-52.73,0, N/A,1571.68,-0.4,0.59,-9.41,-18.97,-0.024,3,-2270.76,-1.49,4.33,0,0,0,  N/A,  N/A,  N/A,3,100,-6812.27,-2270.76,-1.49,4.33,80
7 (IDI),-6790.49,-1.36,2.18,-0.13,-5.84,-101381.7,-21.21,-144164.49,-22.64,-0.05,-0.01,-0.26,0.84,5.04,15644.7,-0.15,17.98,-0.31,-0.97,-0.0087,7,-970.07,-0.82,12.71,1,14.29,35526.42,35526.42,10.43,28,6,85.71,-42316.91,-7052.82,-2.69,10.17,60
9 (SHS),-6854.73,-1.37,0.5,-0.13,-25.6,-36048.46,-10.18,-36048.46,-6.89,-0.19,-0.02,-3.71,0, N/A,2059.24,-0.39,3.08,-1.8,-9.72,-0.0235,2,-3427.36,-1.76,13,0,0,0,  N/A,  N/A,  N/A,2,100,-6854.73,-3427.36,-1.76,13,80
10 (HHS),-6916.56,-1.38,0.05,-0.13,-269.62,-11554.37,-24.93,-11554.37,-2.29,-0.6,-0.06,-117.76,0, N/A,1815.55,-0.52,1.76,-3.15,  N/A,-0.0309,1,-6916.56,-16.6,16,0,0,0,  N/A,  N/A,  N/A,1,100,-6916.56,-6916.56,-16.6,16,90
3 (TTF),-6898.02,-1.38,0.04,-0.13,-312.67,-9328.66,-6.48,-9328.66,-1.86,-0.74,-0.07,-167.96,0, N/A,1249.55,-0.18,0.34,-16.24,-24.4,-0.0105,2,-3449.01,-2.93,3.5,0,0,0,  N/A,  N/A,  N/A,2,100,-6898.02,-3449.01,-2.93,3.5,20
8 (PAN),-6965.2,-1.39,0.01,-0.13,-1172.74,-6965.2,-9.14,-6965.2,-1.39,-1,-0.09,-841.85,0, N/A,1555.91,-0.15,1.35,-4.11,  N/A,-0.0092,1,-6965.2,-9.15,3,0,0,0,  N/A,  N/A,  N/A,1,100,-6965.2,-6965.2,-9.15,3,70
4 (EIB),-7073.19,-1.41,0.33,-0.13,-40.56,-14251.7,-9.4,-14251.7,-2.81,-0.5,-0.05,-14.44,0, N/A,1259.44,-0.28,0.63,-8.83,-6.33,-0.0166,2,-3536.59,-3.29,12.5,0,0,0,  N/A,  N/A,  N/A,2,100,-7073.19,-3536.59,-3.29,12.5,30
5 (HVG),-7081.72,-1.42,0.08,-0.13,-172.81,-7081.72,-4.06,-7081.72,-1.42,-1,-0.09,-122.01,0, N/A,1990.15,-0.26,0.55,-10,  N/A,-0.0154,1,-7081.72,-4.06,7,0,0,0,  N/A,  N/A,  N/A,1,100,-7081.72,-7081.72,-4.06,7,40
5 (FCN),-7220.89,-1.44,0.07,-0.14,-181.55,-7220.89,-1.45,-7220.89,-1.44,-1,-0.09,-125.71,0, N/A,2084.41,-0.31,0.65,-8.5,  N/A,-0.0188,1,-7220.89,-1.45,3,0,0,0,  N/A,  N/A,  N/A,1,100,-7220.89,-7220.89,-1.45,3,40
8 (TDG),-7348.06,-1.47,0.16,-0.14,-85.2,-5153.1,-2.45,-7348.06,-1.47,-1,-0.09,-57.97,0, N/A,1991.86,-0.38,0.71,-7.76,-14.73,-0.0228,2,-3674.03,-1.67,6,0,0,0,  N/A,  N/A,  N/A,2,100,-7348.06,-3674.03,-1.67,6,70
5 (BSR),-7394.15,-1.48,0.04,-0.14,-371.18,-7394.15,-1.48,-7394.15,-1.48,-1,-0.09,-250.99,0, N/A,1579.7,-0.14,0.36,-15.57,  N/A,-0.0085,1,-7394.15,-1.48,2,0,0,0,  N/A,  N/A,  N/A,1,100,-7394.15,-7394.15,-1.48,2,40
10 (TDH),-7431.46,-1.49,0.12,-0.14,-115.48,-8838.13,-4.85,-8838.13,-1.76,-0.84,-0.08,-65.52,0, N/A,1869.07,-0.55,1.31,-4.24,  N/A,-0.033,1,-7431.46,-4.12,10,0,0,0,  N/A,  N/A,  N/A,1,100,-7431.46,-7431.46,-4.12,10,90
9 (HSG),-7463.51,-1.49,0.06,-0.14,-240.25,-4773.09,-8.2,-9522.98,-1.9,-0.78,-0.07,-126.66,0, N/A,1229.8,-0.76,1.42,-3.89,-27.56,-0.0455,3,-2487.84,-4.57,6.33,0,0,0,  N/A,  N/A,  N/A,3,100,-7463.51,-2487.84,-4.57,6.33,80
9 (NVB),-7466.1,-1.49,0.75,-0.14,-18.75,-26733.24,-5.15,-26733.24,-5.15,-0.28,-0.03,-3.64,0, N/A,2049.82,-0.12,1.36,-4.06,-8.41,-0.0071,2,-3733.05,-0.75,11,0,0,0,  N/A,  N/A,  N/A,2,100,-7466.1,-3733.05,-0.75,11,80
7 (FCN),-7543.32,-1.51,1.2,-0.14,-11.79,-31357.99,-9.18,-40642.48,-7.75,-0.19,-0.02,-1.52,0.56,2.25,3593.65,-0.24,5.32,-1.04,-2.74,-0.0144,5,-1508.66,-0.77,10.2,1,20,9657.46,9657.46,2.43,24,4,80,-17200.79,-4300.2,-1.57,6.75,60
8 (IJC),-7551.05,-1.51,1.3,-0.14,-10.91,-44339.29,-15.7,-44339.29,-8.33,-0.17,-0.02,-1.31,0.8,2.79,4385.95,-0.25,5.5,-1.01,0.8,-0.0148,9,-839.01,2.79,15.78,2,22.22,29531.28,14765.64,25.19,45.5,7,77.78,-37082.32,-5297.47,-3.61,7.29,70
7 (HCD),-7535.47,-1.51,0.1,-0.14,-148.31,-9562.86,-4.46,-9562.86,-1.9,-0.79,-0.07,-77.86,0, N/A,2150.64,-0.38,0.98,-5.68,  N/A,-0.0227,1,-7535.47,-3.55,7,0,0,0,  N/A,  N/A,  N/A,1,100,-7535.47,-7535.47,-3.55,7,60
5 (HDG),-7658.01,-1.53,0.03,-0.14,-414.32,-7658.01,-4.89,-7658.01,-1.53,-1,-0.09,-270.52,0, N/A,2208.68,-0.33,0.71,-7.78,  N/A,-0.0197,1,-7658.01,-4.9,4,0,0,0,  N/A,  N/A,  N/A,1,100,-7658.01,-7658.01,-4.9,4,40
8 (TPB),-7787.86,-1.56,0.28,-0.15,-51.29,-35652.72,-8.88,-35652.72,-6.83,-0.22,-0.02,-7.51,0, N/A,2348.84,-0.25,2.36,-2.35,  N/A,-0.0152,1,-7787.86,-2.06,11,0,0,0,  N/A,  N/A,  N/A,1,100,-7787.86,-7787.86,-2.06,11,70
8 (VPB),-7799.52,-1.56,0.11,-0.15,-130.58,-11335.11,-2.26,-11335.11,-2.26,-0.69,-0.06,-57.88,0, N/A,1892.81,-0.18,0.59,-9.47,  N/A,-0.0105,1,-7799.52,-1.56,4,0,0,0,  N/A,  N/A,  N/A,1,100,-7799.52,-7799.52,-1.56,4,70
2 (CEO),-7923.99,-1.58,0.04,-0.15,-398.12,-7923.99,-1.59,-7923.99,-1.58,-1,-0.09,-251.21,0, N/A,480.79,-0.03,0.1,-57.29,  N/A,-0.0021,1,-7923.99,-1.59,2,0,0,0,  N/A,  N/A,  N/A,1,100,-7923.99,-7923.99,-1.59,2,10
10 (SCR),-7919.5,-1.58,0.63,-0.15,-23.39,-34581.41,-6.57,-34581.41,-6.57,-0.23,-0.02,-3.56,0.42,0.42,2752.78,-0.36,3.86,-1.44,-2.54,-0.0214,2,-3959.75,-0.78,9.5,1,50,5701.91,5701.91,1.17,17,1,50,-13621.41,-13621.41,-2.73,2,90
7 (HAH),-8018.42,-1.6,0.08,-0.15,-181.01,-4359.25,-7.78,-8018.42,-1.6,-1,-0.09,-112.87,0, N/A,1074.01,-0.53,0.52,-10.68,-10.77,-0.0321,4,-2004.61,-3.77,5.5,0,0,0,  N/A,  N/A,  N/A,4,100,-8018.42,-2004.61,-3.77,5.5,60
8 (VRC),-8009.96,-1.6,0.75,-0.15,-20.07,-38521.44,-14.86,-43826.54,-8.29,-0.18,-0.02,-2.42,0.69,1.04,8863.33,-0.14,4.19,-1.32,1.05,-0.0081,5,-1601.99,2.04,18.2,2,40,18157.51,9078.76,9.05,26,3,60,-26167.47,-8722.49,-2.63,13,70
9 (VRC),-8042.18,-1.61,0.17,-0.15,-87.55,-10362.43,-5.13,-12208.25,-2.44,-0.66,-0.06,-35.92,0, N/A,1944.31,-0.53,1.06,-5.26,-52.12,-0.0318,2,-4021.09,-3.08,16.5,0,0,0,  N/A,  N/A,  N/A,2,100,-8042.18,-4021.09,-3.08,16.5,80
10 (TNT),-8154.24,-1.63,0.44,-0.15,-35.11,-69050.88,-22.86,-69050.88,-12.31,-0.12,-0.01,-2.85,0, N/A,4375.41,-0.25,8.04,-0.69,  N/A,-0.0149,1,-8154.24,-3.38,24,0,0,0,  N/A,  N/A,  N/A,1,100,-8154.24,-8154.24,-3.38,24,90
6 (LCG),-8193.86,-1.64,0.59,-0.15,-26.09,-101104.71,-17.05,-101559.63,-17.12,-0.08,-0.01,-1.52,0,0,4195.53,-0.18,12.68,-0.44,-4.04,-0.0109,3,-2731.29,-2.74,9.33,1,33.33,3.09,3.09,0.01,3,2,66.67,-8196.94,-4098.47,-4.12,12.5,50
9 (HHP),-8213.52,-1.64,0.24,-0.15,-64.43,-10517.22,-3.95,-12676.96,-2.52,-0.65,-0.06,-25.54,0, N/A,2175.11,-0.22,0.74,-7.56,-5.51,-0.0134,2,-4106.76,-1.63,15,0,0,0,  N/A,  N/A,  N/A,2,100,-8213.52,-4106.76,-1.63,15,80
7 (LGL),-8316.49,-1.66,0.03,-0.16,-450.53,-8299.35,-14.46,-8583.96,-1.72,-0.97,-0.09,-262.43,0, N/A,2324.98,-0.41,1.4,-3.97,-4.94,-0.0247,2,-4158.24,-7.34,11.5,0,0,0,  N/A,  N/A,  N/A,2,100,-8316.49,-4158.24,-7.34,11.5,60
5 (NAF),-8419.71,-1.68,0.27,-0.16,-57.87,-13018.6,-6.5,-16094.19,-3.17,-0.52,-0.05,-18.25,0, N/A,1775.24,-0.24,1.03,-5.38,-109.86,-0.0142,2,-4209.86,-2.66,12.5,0,0,0,  N/A,  N/A,  N/A,2,100,-8419.71,-4209.86,-2.66,12.5,40
6 (NAF),-8419.71,-1.68,0.27,-0.16,-57.87,-13018.6,-6.5,-16094.19,-3.17,-0.52,-0.05,-18.25,0, N/A,1775.24,-0.24,1.03,-5.38,-109.86,-0.0142,2,-4209.86,-2.66,12.5,0,0,0,  N/A,  N/A,  N/A,2,100,-8419.71,-4209.86,-2.66,12.5,50
5 (LAS),-8491.23,-1.7,0.25,-0.16,-64.39,-33631.1,-8.61,-33631.1,-6.4,-0.25,-0.02,-10.05,0, N/A,2590.78,-0.34,3.2,-1.74,  N/A,-0.0203,1,-8491.23,-2.33,10,0,0,0,  N/A,  N/A,  N/A,1,100,-8491.23,-8491.23,-2.33,10,40
