No.,Net Profit,Net % Profit,Exposure %,CAR,RAR,Max. Trade Drawdown,Max. Trade % Drawdown,Max. Sys Drawdown,Max. Sys % Drawdown,Recovery Factor,CAR/MDD,RAR/MDD,Profit Factor,Payoff Ratio,Standard Error,RRR,Ulcer Index,Ulcer Perf. Index,Sharpe Ratio,K-Ratio,# Trades,Avg Profit/Loss,Avg % Profit/Loss,Avg Bars Held,# of winners,% of Winners,W. Tot. Profit,W. Avg. Profit,W. Avg % Profit,W. Avg. Bars Held,# of losers,% of Losers,L. Tot. Loss,L. Avg. Loss,L. Avg % Loss,L. Avg. Bars Held,RS Lower Bound
10 (VJC),537958.44,107.59,12.06,7.03,58.34,-152357.77,-13.73,-244172.17,-19.74,2.2,0.36,2.96,3.32,5.81,152493.4,0.38,7.81,0.21,0.77,0.023,11,48905.31,11.37,30.45,4,36.36,769884.43,192471.11,37.1,69.25,7,63.64,-231925.99,-33132.28,-3.33,8.29,90
9 (HBC),519311.68,103.86,12.18,6.85,56.25,-156329.8,-14.53,-538943.05,-37.58,0.96,0.18,1.5,2,3.99,201727.59,0.37,12.86,0.11,0.83,0.0224,21,24729.13,6.54,22.9,7,33.33,1040310.98,148615.85,29.58,47,14,66.67,-520999.3,-37214.24,-4.98,10.86,80
10 (TCM),505948.02,101.19,14.66,6.72,45.86,-180824.29,-18.47,-273096.68,-24.17,1.85,0.28,1.9,2.7,2.9,95314.64,0.48,16.2,0.08,1.2,0.0286,27,18738.82,9.95,28.04,13,48.15,804209.11,61862.24,26.41,45.85,14,51.85,-298261.09,-21304.36,-5.32,11.5,90
9 (TDH),486802.88,97.36,13.75,6.53,47.52,-182109.33,-18.1,-182109.33,-16.17,2.67,0.4,2.94,3.45,6.59,60855.64,0.84,9.5,0.12,0.78,0.0505,32,15212.59,3.58,23.66,11,34.38,685355.51,62305.05,16.69,45,21,65.63,-198552.63,-9454.89,-3.29,12.48,80
7 (SHB),480065.5,96.01,8.49,6.46,76.11,-169705.64,-14.71,-174069.36,-15.7,2.76,0.41,4.85,4.29,11.8,69011.06,0.8,10.31,0.1,1.22,0.0482,15,32004.37,5.34,16.47,4,26.67,625890.39,156472.6,25.85,42.25,11,73.33,-145824.89,-13256.81,-2.12,7.09,60
7 (FCN),477866.7,95.57,5.72,6.44,112.67,-122852.5,-14.77,-126810.5,-11.81,3.77,0.55,9.54,71.87,47.91,68400.49,0.87,6.73,0.15,1.84,0.0523,5,95573.34,17.65,35.2,3,60,484609.9,161536.63,30.65,56,2,40,-6743.2,-3371.6,-1.85,4,60
8 (PVT),470332.16,94.07,7.94,6.36,80.16,-141052.4,-16.2,-217959.51,-23.65,2.16,0.27,3.39,4.63,4.16,48801.23,0.71,14.78,0.07,1.57,0.0425,19,24754.32,4.89,17.21,10,52.63,600016.66,60001.67,12.3,26.2,9,47.37,-129684.5,-14409.39,-3.35,7.22,70
9 (VNM),442801.66,88.56,16.96,6.08,35.85,-135850.79,-16.32,-283109.02,-29.19,1.56,0.21,1.23,2.26,2.71,65973.94,0.57,8.6,0.08,0.85,0.0342,22,20127.35,4.42,25.77,10,45.45,795198.59,79519.86,14.07,46.3,12,54.55,-352396.93,-29366.41,-3.62,8.67,80
10 (PDR),430567.57,86.11,15.14,5.95,39.3,-95375.54,-13.43,-148556.5,-20.92,2.9,0.28,1.88,4.19,6.05,40907,0.34,9.65,0.06,0.71,0.0201,22,19571.25,3.17,23.59,9,40.91,565609.16,62845.46,11.35,39.11,13,59.09,-135041.59,-10387.81,-2.49,12.85,90
10 (DRH),429618.06,85.92,7.9,5.94,75.2,-346275.06,-28.85,-456629.21,-38.01,0.94,0.16,1.98,2.4,4.11,123967.25,0.42,17.64,0.03,0.94,0.0252,19,22611.48,6.43,21.74,7,36.84,737239.59,105319.94,29.86,40.86,12,63.16,-307621.53,-25635.13,-7.23,10.58,90
9 (LDG),429544.36,85.91,7.95,5.94,74.76,-196712.46,-22.68,-239078.06,-24.39,1.8,0.24,3.07,3.33,2.77,88549.54,0.46,10.48,0.05,1.39,0.0278,11,39049.49,8.77,23.45,6,54.55,614188.66,102364.78,20.35,35.83,5,45.45,-184644.3,-36928.86,-5.13,8.6,80
10 (VIC),429193.26,85.84,17.43,5.94,34.07,-216083.21,-17.42,-449472.58,-32.65,0.95,0.18,1.04,1.81,2.98,124471.21,0.34,17.96,0.03,0.79,0.0203,37,11599.82,3.8,19.05,14,37.84,957337.53,68381.25,15.77,38.36,23,62.16,-528144.27,-22962.79,-3.48,7.3,90
10 (MBB),426607.77,85.32,12.67,5.91,46.64,-64301.87,-12.73,-68304.71,-7.88,6.25,0.75,5.92,8.87,9.68,78825.87,0.62,4.11,0.12,1.22,0.0373,23,18548.16,4.62,22.17,11,47.83,480807.7,43709.79,11.58,39.64,12,52.17,-54199.93,-4516.66,-1.75,6.17,90
10 (QCG),422783.26,84.56,9.58,5.87,61.29,-217383.08,-20.14,-442239.5,-38.25,0.96,0.15,1.6,2.02,6.38,147666.74,0.29,24.41,0.02,0.58,0.0172,25,16911.33,10.38,15.76,6,24,838779.52,139796.59,63.07,32,19,76,-415996.26,-21894.54,-6.26,10.63,90
9 (HUT),410639.37,82.13,13.69,5.74,41.9,-154654.95,-17.81,-360352.31,-28.35,1.14,0.2,1.48,1.96,2.71,99993.86,0.49,14.31,0.02,1.11,0.0292,31,13246.43,5.98,21.71,13,41.94,838974,64536.46,21.03,36.69,18,58.06,-428334.63,-23796.37,-4.89,10.89,80
10 (KDC),408494.18,81.7,17.2,5.71,33.23,-107277.84,-16.1,-128053.16,-19.04,3.19,0.3,1.74,3.18,4.91,46331.87,0.84,8.05,0.04,0.9,0.0506,28,14589.08,4.5,26.21,11,39.29,595991.09,54181.01,16.28,44.09,17,60.71,-187496.91,-11029.23,-3.12,14.65,90
10 (FCM),406390.69,81.28,4.54,5.69,125.31,-195355.66,-18.5,-223081.86,-20.73,1.82,0.27,6.04,8.86,13.29,95581.33,0.55,13.63,0.02,0.93,0.0331,10,40639.07,8.29,25.1,4,40,458087.93,114521.98,26.88,42,6,60,-51697.23,-8616.21,-4.1,13.83,90
9 (PHR),398361.39,79.67,7.88,5.6,71.14,-101353.69,-13.04,-130805.02,-14.89,3.05,0.38,4.78,4.44,4.44,83669.62,0.49,5.8,0.04,1.69,0.0291,12,33196.78,7.79,23.92,6,50,514319.68,85719.95,18.98,40,6,50,-115958.29,-19326.38,-3.4,7.83,80
7 (BVH),396711.92,79.34,4.51,5.59,123.9,-160738.97,-15.97,-166049.77,-16.46,2.39,0.34,7.53,5.41,18.92,103254.58,0.46,9.96,0.02,1.31,0.0277,9,44079.1,8.97,15.33,2,22.22,486730.55,243365.27,46.86,37,7,77.78,-90018.63,-12859.8,-1.86,9.14,60
10 (DIG),381647.35,76.33,12.13,5.42,44.68,-145524.72,-14.17,-168272.11,-18.17,2.27,0.3,2.46,3.03,4.54,118301.13,0.41,12.61,0,0.7,0.0245,25,15265.89,3.8,21.96,10,40,570103.09,57010.31,15.89,33.9,15,60,-188455.75,-12563.72,-4.26,14,90
9 (HSG),381339.93,76.27,9.51,5.42,56.95,-80882.22,-17.95,-171029.42,-21.33,2.23,0.25,2.67,3.1,7.08,53897.71,0.45,9.81,0,0.96,0.0267,23,16580,7.29,20.22,7,30.43,562969.04,80424.15,31.81,46,16,69.57,-181629.12,-11351.82,-3.43,8.94,80
6 (DXG),378348.17,75.67,2.87,5.38,187.4,-108776.05,-12.46,-129119.22,-12.82,2.93,0.42,14.62,19.6,19.6,109362.32,0.37,6,0,2.32,0.0219,2,189174.08,38.83,39.5,1,50,398691.34,398691.34,79.92,77,1,50,-20343.17,-20343.17,-2.27,2,50
8 (PVD),364867.01,72.97,9.39,5.23,55.73,-303693.65,-25,-448836.51,-36.94,0.81,0.14,1.51,2.61,3.48,96081.18,0.43,15.74,-0.01,1.04,0.0259,14,26061.93,5.67,21.07,6,42.86,591119.26,98519.88,18.73,38.33,8,57.14,-226252.25,-28281.53,-4.12,8.13,70
9 (MWG),360325.96,72.07,8.27,5.18,62.63,-85603.84,-13.38,-114667.57,-11.76,3.14,0.44,5.33,6.21,6.21,80264.29,0.62,5.05,-0.04,1.42,0.0374,10,36032.6,10.33,32.8,5,50,429546.9,85909.38,23.33,56.2,5,50,-69220.94,-13844.19,-2.67,9.4,80
9 (VHG),358519.54,71.7,10.1,5.16,51.09,-330293.38,-30,-731048.17,-46.17,0.49,0.11,1.11,1.71,3.9,145295.89,-0.14,33.98,-0.01,0.45,-0.0082,23,15587.81,3.29,17.74,7,30.43,865857.09,123693.87,22.49,27.29,16,69.57,-507337.55,-31708.6,-5.11,13.56,80
8 (GAS),350381.17,70.08,8.81,5.07,57.48,-222931.49,-22.95,-250038.95,-25.66,1.4,0.2,2.24,5.03,4.03,80769.92,0.46,9.49,-0.04,1.41,0.0278,9,38931.24,6.88,27.33,5,55.56,437237.13,87447.43,14.61,41.6,4,44.44,-86855.96,-21713.99,-2.79,9.5,70
10 (VNM),349772.1,69.95,15.55,5.06,32.55,-80829.09,-17.54,-101634.71,-17.74,3.44,0.29,1.83,2.68,4.76,92983.97,0.5,7.74,-0.04,0.74,0.0301,25,13990.88,2.48,23.96,9,36,558159,62017.67,12.16,46.67,16,64,-208386.9,-13024.18,-2.97,11.19,90
10 (HVN),338043.29,67.61,7.7,4.92,63.91,-232003.59,-22.29,-304113.72,-29.18,1.11,0.17,2.19,3.56,5.93,98295.57,0.37,10.31,-0.05,1.05,0.022,8,42255.41,8.77,26.88,3,37.5,470062.29,156687.43,29.21,48.33,5,62.5,-132018.99,-26403.8,-3.49,14,90
8 (FIT),337336.48,67.47,2.41,4.92,203.98,-263760.62,-23.91,-269239.51,-24.39,1.25,0.2,8.36,8.42,16.84,90877.58,0.51,17.68,-0.03,1.98,0.0307,3,112445.49,23.66,24.33,1,33.33,382789.89,382789.89,76.65,46,2,66.67,-45453.41,-22726.7,-2.83,13.5,70
8 (CTG),337224.8,67.44,8.88,4.91,55.37,-95502.09,-11.67,-155505.22,-19,2.17,0.26,2.91,2.84,4.26,63633.34,0.47,9.8,-0.05,0.92,0.028,15,22481.65,3.74,17.6,6,40,520358.58,86726.43,14.74,35.17,9,60,-183133.78,-20348.2,-3.6,5.89,70
9 (NKG),334877.11,66.98,7.9,4.89,61.88,-137055.93,-20.2,-150858.13,-20.45,2.22,0.24,3.03,4.72,4.2,40637.55,0.42,8.15,-0.06,1.56,0.025,17,19698.65,8.26,24.47,9,52.94,424869.95,47207.77,19.02,35.44,8,47.06,-89992.84,-11249.1,-3.84,12.13,80
9 (CDO),329070.85,65.81,12.09,4.82,39.86,-314685,-24.19,-474299.35,-36.44,0.69,0.13,1.09,2.97,7.92,111730.17,0.43,20.59,-0.03,0.49,0.0256,11,29915.53,6.47,35.18,3,27.27,496168.16,165389.39,40.19,105.67,8,72.73,-167097.31,-20887.16,-6.18,8.75,80
8 (HQC),328267.86,65.65,7.42,4.81,64.8,-148781.07,-14.72,-182432.88,-20.59,1.8,0.23,3.15,3.93,6.88,51522.15,0.81,13.74,-0.04,1.31,0.0484,11,29842.53,5.13,19.55,4,36.36,440227.48,110056.87,18.71,34.5,7,63.64,-111959.62,-15994.23,-2.64,11,70
7 (HPG),323632.3,64.73,5.74,4.75,82.83,-95003.8,-10.89,-95003.8,-10.88,3.41,0.44,7.61,16.88,16.88,55528.85,0.28,4.89,-0.13,1.25,0.0167,8,40454.04,5.74,23.38,4,50,344006.15,86001.54,15.29,37.5,4,50,-20373.84,-5093.46,-3.81,9.25,60
9 (PVC),320300.06,64.06,3.65,4.72,129.06,-155075.38,-22.99,-176258.71,-17.97,1.82,0.26,7.18,5.87,7.34,76628.87,0.56,12.31,-0.06,0.91,0.0339,18,17794.45,8.05,18.89,8,44.44,386008.18,48251.02,23.76,34,10,55.56,-65708.12,-6570.81,-4.51,6.8,80
10 (HAI),317661.25,63.53,7.65,4.68,61.2,-1033845.12,-43.56,-1752831.94,-73.85,0.18,0.06,0.83,1.34,4.91,188226.93,0.21,35.51,-0.02,0.73,0.0127,14,22690.09,12.21,17.5,3,21.43,1257706.94,419235.65,95.64,48,11,78.57,-940045.69,-85458.7,-10.54,9.18,90
8 (IDI),312655.34,62.53,4.78,4.62,96.8,-85923.93,-11.54,-162569.68,-16.74,1.92,0.28,5.78,3.37,5.39,105726.23,0.33,8.84,-0.09,0.86,0.0201,13,24050.41,5.41,14.62,5,38.46,444558.25,88911.65,19.52,27.2,8,61.54,-131902.91,-16487.86,-3.4,6.75,70
9 (CTG),298058.84,59.61,13.01,4.45,34.17,-96914.14,-13.96,-148990.03,-21.74,2,0.2,1.57,2.37,4.15,72893.11,0.19,8.93,-0.11,0.85,0.0116,22,13548.13,2.27,17.27,8,36.36,515075.75,64384.47,12.18,35.63,14,63.64,-217016.91,-15501.21,-3.39,6.79,80
10 (HPG),297104.08,59.42,12.43,4.44,35.68,-123458.58,-14.95,-193086.22,-21.87,1.54,0.2,1.63,2.26,3.95,84381.19,0.43,11.76,-0.08,0.61,0.0255,33,9003.15,3.27,23.21,12,36.36,533681.31,44473.44,16,44.08,21,63.64,-236577.23,-11265.58,-4.01,11.29,90
9 (HDC),296894.29,59.38,4.33,4.43,102.39,-70249.52,-10.44,-117000.93,-16.79,2.54,0.26,6.1,5.24,17.8,30986.84,0.25,4.33,-0.22,0.63,0.015,22,13495.2,2.06,15.45,5,22.73,366995.48,73399.1,18.82,34.4,17,77.27,-70101.19,-4123.6,-2.87,9.88,80
10 (VCB),295667.96,59.13,20.12,4.42,21.96,-101497.34,-20.22,-169369.61,-31.93,1.75,0.14,0.69,2.09,2.58,60294.5,0.35,13.47,-0.07,0.58,0.0209,29,10195.45,2.19,22.69,13,44.83,565987.61,43537.51,9.83,36.92,16,55.17,-270319.65,-16894.98,-4.02,11.13,90
9 (TTB),290639.67,58.13,7.26,4.36,60.04,-183311.33,-21.05,-214296.68,-21.38,1.36,0.2,2.81,2.31,1.98,123485.85,0.34,6.64,-0.16,1.14,0.0204,13,22356.9,6.35,24,7,53.85,512128.88,73161.27,16.65,34.14,6,46.15,-221489.21,-36914.87,-5.65,12.17,80
9 (ITQ),288988.19,57.8,1.92,4.34,225.65,-273996.88,-47.74,-281727.29,-29.66,1.03,0.15,7.61,12.67,25.33,58153.16,0.68,14.8,-0.07,1.22,0.0409,12,24082.35,12.8,15.75,4,33.33,313760.55,78440.14,47.7,31.5,8,66.67,-24772.35,-3096.54,-4.65,7.88,80
9 (TTF),286637.02,57.33,13.38,4.31,32.18,-177164.66,-18.75,-468173.13,-44.38,0.61,0.1,0.73,1.51,3.76,99531.29,0.16,22.71,-0.05,0.33,0.0098,28,10237.04,1.66,16.14,8,28.57,853425.96,106678.25,19.69,37.25,20,71.43,-566788.95,-28339.45,-5.56,7.7,80
10 (TTB),284383.14,56.88,9.18,4.28,46.62,-173371.98,-18.61,-278152.23,-38.14,1.02,0.11,1.22,2.37,6.52,55874.89,0.14,13.85,-0.08,0.59,0.0082,15,18958.88,3.59,20.4,4,26.67,491757.65,122939.41,26.06,48.25,11,73.33,-207374.51,-18852.23,-4.58,10.27,90
9 (VPB),282723.29,56.54,7.87,4.26,54.09,-127983.77,-14.89,-247154.59,-28.52,1.14,0.15,1.9,2.65,1.99,66131.31,0.33,9.92,-0.11,1.01,0.0199,7,40389.04,8.55,31.14,4,57.14,454225.01,113556.25,20.71,46.75,3,42.86,-171501.72,-57167.24,-7.67,10.33,80
10 (EIB),281975.86,56.4,15.71,4.25,27.04,-133638.05,-17.79,-162489.02,-21.51,1.74,0.2,1.26,2.52,4.79,66212.78,0.34,11.04,-0.1,0.34,0.0202,29,9723.31,1.49,21.14,10,34.48,467308.32,46730.83,10.48,40.8,19,65.52,-185332.47,-9754.34,-3.25,10.79,90
9 (CTR),275373.38,55.07,2.6,4.17,160.58,-232936.13,-26.61,-239678.51,-23.95,1.15,0.17,6.71, N/A, N/A,75228.27,0.21,7.36,-0.17,1.95,0.0124,3,91791.13,24.77,35.33,3,100,275373.38,91791.13,24.77,35.33,0,0,0,  N/A,  N/A,  N/A,80
8 (FLC),274327.35,54.87,7.19,4.15,57.79,-129742.23,-15.72,-249091.63,-27.36,1.1,0.15,2.11,2.49,3.48,74671.92,0.36,16.19,-0.08,1.1,0.0218,12,22860.61,4.64,18.08,5,41.67,458771.39,91754.28,16.37,33.6,7,58.33,-184444.04,-26349.15,-3.73,7,70
8 (HBC),267820.27,53.56,4.88,4.07,83.51,-182231,-18.7,-214622.29,-22.01,1.25,0.19,3.79,4.88,6.51,38538.43,0.53,6.71,-0.2,1.87,0.0318,7,38260.04,11.65,28,3,42.86,336839.76,112279.92,31.48,55.33,4,57.14,-69019.49,-17254.87,-3.23,7.5,70
