No.,Net Profit,Net % Profit,Exposure %,CAR,RAR,Max. Trade Drawdown,Max. Trade % Drawdown,Max. Sys Drawdown,Max. Sys % Drawdown,Recovery Factor,CAR/MDD,RAR/MDD,Profit Factor,Payoff Ratio,Standard Error,RRR,Ulcer Index,Ulcer Perf. Index,Sharpe Ratio,K-Ratio,# Trades,Avg Profit/Loss,Avg % Profit/Loss,Avg Bars Held,# of winners,% of Winners,W. Tot. Profit,W. Avg. Profit,W. Avg % Profit,W. Avg. Bars Held,# of losers,% of Losers,L. Tot. Loss,L. Avg. Loss,L. Avg % Loss,L. Avg. Bars Held,RS Lower Bound
7 (HCD),9938.63,1.99,0.69,0.18,26.42,-24042.33,-13.01,-28561.78,-5.35,0.35,0.03,4.94,7.16,14.32,3227.37,0.4,2.42,-2.15,-1.26,0.0242,3,3312.88,-1.63,17.33,1,33.33,11551.85,11551.85,4.92,31,2,66.67,-1613.21,-806.61,-4.91,10.5,60
3 (VCI),9760.91,1.95,0.28,0.18,63.29,-17315.51,-7.95,-17315.51,-3.29,0.56,0.05,19.27, N/A, N/A,2976.21,0.24,1.25,-4.16, N/A,0.0145,1,9760.91,5.13,20,1,100,9760.91,9760.91,5.13,20,0,0,0,  N/A,  N/A,  N/A,20
4 (DRI),9459.23,1.89,0.25,0.17,68.92,-10224.35,-15.69,-10224.35,-1.99,0.93,0.09,34.7, N/A, N/A,1248.6,0.17,0.28,-18.37,6.4,0.0104,3,3153.08,9.08,30.67,3,100,9459.23,3153.08,9.08,30.67,0,0,0,  N/A,  N/A,  N/A,30
3 (TPB),9425.84,1.89,0.17,0.17,99.99,-7405.59,-7.73,-7405.59,-1.43,1.27,0.12,69.78, N/A, N/A,1949.14,0.11,0.25,-20.93, N/A,0.0066,1,9425.84,11.94,27,1,100,9425.84,9425.84,11.94,27,0,0,0,  N/A,  N/A,  N/A,20
8 (SD9),9338.08,1.87,1.32,0.17,13.02,-27542.55,-16.03,-45622.52,-8.78,0.2,0.02,1.48,1.32,3.3,6637.09,0.21,3.91,-1.34,0.54,0.0127,14,667.01,1.66,15.71,4,28.57,38540.54,9635.14,13.22,35,10,71.43,-29202.46,-2920.25,-2.96,8,70
7 (VPB),9270.11,1.85,6.2,0.17,2.76,-79743.73,-14.89,-129759.03,-24.23,0.07,0.01,0.11,1.1,1.46,20231.94,-0.18,7.35,-0.71,0.02,-0.0106,7,1324.3,0.54,24.71,3,42.86,105864.34,35288.11,8.11,43.67,4,57.14,-96594.23,-24148.56,-5.14,10.5,60
5 (LCG),9205.92,1.84,1.05,0.17,16.16,-53786.55,-9.52,-55806.32,-9.88,0.16,0.02,1.64,3.06,3.06,4624.06,0.3,4.69,-1.12,-1.55,0.018,2,4602.96,-1.21,15.5,1,50,13670.54,13670.54,2.74,29,1,50,-4464.62,-4464.62,-5.16,2,40
5 (TLH),9086.65,1.82,0.41,0.17,41.18,-29138.89,-7.91,-29138.89,-5.46,0.31,0.03,7.54,30.19,30.19,2780.24,0.4,2.52,-2.08,1.59,0.0238,2,4543.33,0.81,9.5,1,50,9397.94,9397.94,2.81,17,1,50,-311.28,-311.28,-1.19,2,40
10 (CTS),9068.44,1.81,0.93,0.17,17.96,-16327.46,-11.94,-25421.56,-5.08,0.36,0.03,3.53,2,7.99,6215.16,0.27,1.93,-2.71,-1.48,0.0162,5,1813.69,-2.29,17.4,1,20,18162.54,18162.54,8.88,55,4,80,-9094.11,-2273.53,-5.08,8,90
7 (CTI),8935.68,1.79,4.49,0.16,3.67,-128164.23,-17.95,-205841.43,-28.8,0.04,0.01,0.13,1.1,3.85,18892.42,0.17,13.71,-0.38,0,0.0104,9,992.85,0.3,15.22,2,22.22,99395.38,49697.69,9.69,43.5,7,77.78,-90459.7,-12922.81,-2.38,7.14,60
6 (PVC),8897.71,1.78,0.94,0.16,17.43,-16125.67,-9.37,-16125.67,-3.09,0.55,0.05,5.63,1.67,2.78,5667.55,0.2,1.96,-2.67,0.94,0.012,8,1112.21,1.52,13.25,3,37.5,22193.94,7397.98,8.1,24.33,5,62.5,-13296.23,-2659.25,-2.43,6.6,50
4 (KBC),8712.43,1.74,0.86,0.16,18.75,-18319.16,-3.58,-18319.16,-3.58,0.48,0.04,5.24,4.08,4.08,768.79,0.01,0.24,-22.15,1.94,0.0008,2,4356.22,0.88,12.5,1,50,11541.91,11541.91,2.32,8,1,50,-2829.48,-2829.48,-0.57,17,30
7 (DPM),8700.71,1.74,4.6,0.16,3.49,-92843.44,-19.54,-156510.94,-23.72,0.06,0.01,0.15,1.1,0.55,23841.88,0.22,12.73,-0.41,0.19,0.0133,9,966.75,0.64,17.44,6,66.67,92266.64,15377.77,3.42,21,3,33.33,-83565.93,-27855.31,-4.91,10.33,60
10 (NVL),8538.01,1.71,0.67,0.16,23.47,-38880.09,-7.11,-38880.09,-7.11,0.22,0.02,3.3, N/A, N/A,3025.36,0.25,2.95,-1.78, N/A,0.0149,1,8538.01,1.71,19,1,100,8538.01,8538.01,1.71,19,0,0,0,  N/A,  N/A,  N/A,90
5 (TDT),8569.39,1.71,0.39,0.16,40.16,-10881.03,-7.92,-10881.03,-2.11,0.79,0.07,19.02,5.68,11.36,1749.63,0.1,0.16,-33,1.42,0.0059,3,2856.46,5.43,27,1,33.33,10400.04,10400.04,20.19,62,2,66.67,-1830.65,-915.33,-1.95,9.5,40
6 (PNJ),8296.01,1.66,2.83,0.15,5.41,-35512.77,-12,-63617.44,-12.11,0.13,0.01,0.45,1.17,2.34,5510.6,-0.16,3.07,-1.71,0.34,-0.0095,9,921.78,0.66,15.89,3,33.33,56484.02,18828.01,5.92,23.67,6,66.67,-48188.01,-8031.33,-1.97,12,50
7 (HAX),8300.83,1.66,0.52,0.15,29.71,-8155.93,-8.54,-8155.93,-1.61,1.02,0.1,18.46,3.1,4.65,2761,0.23,0.39,-13.52,1.24,0.0135,5,1660.17,6.79,24.4,2,40,12252.63,6126.31,20.2,38,3,60,-3951.8,-1317.27,-2.14,15.33,60
5 (G36),8226.48,1.65,0.21,0.15,70.76,-10077.57,-10,-10077.57,-1.96,0.82,0.08,36.16, N/A, N/A,749.3,0.05,0.09,-56.17, N/A,0.0029,1,8226.48,9.59,33,1,100,8226.48,8226.48,9.59,33,0,0,0,  N/A,  N/A,  N/A,40
8 (PET),7980.54,1.6,5.69,0.15,2.59,-59074.29,-11.55,-137678.28,-25.41,0.06,0.01,0.1,1.08,1.54,19805.4,-0.44,18.39,-0.29,0.12,-0.0266,17,469.44,0.58,17.65,7,41.18,112901.76,16128.82,6.56,28,10,58.82,-104921.22,-10492.12,-3.61,10.4,70
7 (DGW),7861.35,1.57,0.57,0.15,25.44,-23161.86,-12.77,-27719.75,-5.2,0.28,0.03,4.89,2.09,3.13,4377.93,0.31,2.32,-2.27,-0.36,0.0188,5,1572.27,-0.06,12.6,2,40,15105.18,7552.59,3.84,23,3,60,-7243.84,-2414.61,-2.67,5.67,60
9 (HID),7775.77,1.56,1.48,0.14,9.71,-307290.02,-34.15,-392032.78,-43.57,0.02,0,0.22,1.08,6.48,36448.35,0.24,21.39,-0.25,-1.51,0.0146,7,1110.82,-3.64,11.43,1,14.29,105609.97,105609.97,21.72,25,6,85.71,-97834.2,-16305.7,-7.87,9.17,80
7 (TVB),7735.87,1.55,0.39,0.14,36.61,-13284.8,-14.57,-13755.77,-2.72,0.56,0.05,13.48,2.05,5.13,2826.49,0.11,0.86,-6.09,1.09,0.0065,7,1105.12,2.11,10.57,2,28.57,15091.09,7545.55,11.78,20,5,71.43,-7355.22,-1471.04,-1.75,6.8,60
7 (VTO),7621.43,1.52,0.35,0.14,40.25,-9542.44,-22.86,-10317.78,-2,0.74,0.07,20.14,2.65,10.6,2636.31,0.32,1.43,-3.67,1.08,0.019,10,762.14,3.45,15.1,2,20,12237.26,6118.63,23.92,47.5,8,80,-4615.83,-576.98,-1.67,7,60
9 (BSI),7596.49,1.52,0.5,0.14,27.84,-13912.69,-10.59,-23892.77,-4.5,0.32,0.03,6.19,1.44,1.44,7743.56,0.19,2.47,-2.13,1.56,0.0116,8,949.56,4.4,20.13,4,50,24807.21,6201.8,12.13,37.5,4,50,-17210.72,-4302.68,-3.32,2.75,80
10 (TNT),7454.05,1.49,1.22,0.14,11.29,-69050.88,-22.86,-69959.92,-12.31,0.11,0.01,0.92,1.32,2.63,7518.41,0.24,8.64,-0.61,0.97,0.0141,6,1242.34,7.91,27.33,2,33.33,31019,15509.5,37.64,45,4,66.67,-23564.95,-5891.24,-6.96,18.5,90
5 (FCN),7413.42,1.48,1.16,0.14,11.86,-48586.94,-8.75,-48586.94,-8.74,0.15,0.02,1.36,2.03,2.03,4040.8,0.12,3.33,-1.58,0.76,0.0071,2,3706.71,0.76,16.5,1,50,14634.31,14634.31,2.98,30,1,50,-7220.89,-7220.89,-1.45,3,40
4 (VRE),7317.67,1.46,0.93,0.14,14.49,-30494.48,-5.67,-30494.48,-5.67,0.24,0.02,2.56, N/A, N/A,2203.82,0.05,0.2,-26.05, N/A,0.0028,1,7317.67,1.46,26,1,100,7317.67,7317.67,1.46,26,0,0,0,  N/A,  N/A,  N/A,30
5 (NKG),7282.81,1.46,0.02,0.13,621.28,-108.88,-4.17,-108.88,-0.02,66.89,6.18,28532.13,84.87,84.87,2136.9,0.31,0.01,-389.48,-1.21,0.0185,2,3641.41,-0.36,3.5,1,50,7369.65,7369.65,2.63,2,1,50,-86.84,-86.84,-3.35,5,40
6 (TVB),7190.22,1.44,0.15,0.13,88.3,-4615.88,-11.59,-4615.88,-0.91,1.56,0.15,96.99,9.02,9.02,2291.06,0.32,0.32,-16.43,1.64,0.019,4,1797.55,5.51,19.25,2,50,8086.99,4043.49,12.94,28.5,2,50,-896.77,-448.39,-1.92,10,50
8 (LDG),7125.73,1.43,7.66,0.13,1.72,-147129.69,-21.67,-233095.74,-34.29,0.03,0,0.05,1.06,1.32,23304.98,0.08,13.94,-0.38,0.18,0.0046,9,791.75,0.9,25.11,4,44.44,133082.81,33270.7,8.05,35.5,5,55.56,-125957.09,-25191.42,-4.82,16.8,70
3 (KLF),6935.17,1.39,0.29,0.13,44.57,-16373.05,-6.07,-16898.83,-3.38,0.41,0.04,13.19,7.51,15.03,702.44,-0.04,0.12,-45.29,3.22,-0.0023,3,2311.72,1.76,8,1,33.33,7999.85,7999.85,5.68,15,2,66.67,-1064.68,-532.34,-0.2,4.5,20
7 (DBC),6809.28,1.36,0.35,0.13,36.38,-16535.04,-10.34,-16535.04,-3.21,0.41,0.04,11.33,4.45,4.45,2110.95,0.32,2.05,-2.57,1.06,0.0193,6,1134.88,1.35,11,3,50,8781.29,2927.1,5.1,18,3,50,-1972.01,-657.34,-2.39,4,60
5 (CDO),6583.69,1.32,0.29,0.12,41.34,-42837.12,-18.02,-42837.12,-7.8,0.15,0.02,5.3, N/A, N/A,2389.67,0.33,4.22,-1.25, N/A,0.0199,1,6583.69,3.49,21,1,100,6583.69,6583.69,3.49,21,0,0,0,  N/A,  N/A,  N/A,40
6 (PVG),6553.11,1.31,0.81,0.12,15.03,-51304.56,-14.93,-57821.14,-10.3,0.11,0.01,1.46,1.29,2.59,10041.88,-0.05,7.97,-0.66,1.01,-0.0032,3,2184.37,2.65,15.33,1,33.33,28812.42,28812.42,15.78,31,2,66.67,-22259.31,-11129.65,-3.91,7.5,50
8 (KVC),6497.04,1.3,2.86,0.12,4.2,-65294.64,-15.38,-86691.04,-15.36,0.07,0.01,0.27,1.42,17,7426.97,0.18,7.03,-0.75,-2.73,0.0106,13,499.77,-1.75,9.46,1,7.69,22083.07,22083.07,4.43,17,12,92.31,-15586.03,-1298.84,-2.26,8.83,70
4 (VIB),6276.78,1.26,0.73,0.12,15.87,-18400.38,-6.06,-22658.37,-4.28,0.28,0.03,3.7,1.9,3.8,3395.21,0.22,1.34,-3.93,0.14,0.0135,3,2092.26,0.39,14,1,33.33,13253.95,13253.95,4.85,27,2,66.67,-6977.16,-3488.58,-1.84,7.5,30
8 (LAS),6121.94,1.22,1.08,0.11,10.47,-26769.17,-9.68,-29348.22,-5.48,0.21,0.02,1.91,1.57,14.14,4478.81,0.23,3.63,-1.46,-2.3,0.0136,10,612.19,-1.29,12.6,1,10,16843.41,16843.41,5.11,33,9,90,-10721.47,-1191.27,-2,10.33,70
4 (TTB),5997.74,1.2,0.38,0.11,29.2,-21074.37,-6.19,-21074.37,-4,0.28,0.03,7.3, N/A, N/A,1367.02,0.05,0.32,-16.57, N/A,0.0028,1,5997.74,1.92,17,1,100,5997.74,5997.74,1.92,17,0,0,0,  N/A,  N/A,  N/A,30
6 (NAF),5959.41,1.19,1.41,0.11,7.81,-11617.6,-4.75,-20591.89,-3.96,0.29,0.03,1.97,1.42,2.13,3404.34,0.26,1.66,-3.19,0.04,0.0157,5,1191.88,0.39,17.8,2,40,20106.73,10053.37,4.5,38,3,60,-14147.32,-4715.77,-2.35,4.33,50
6 (ELC),5911.08,1.18,0.62,0.11,17.76,-29067.55,-10.24,-30874.6,-5.78,0.19,0.02,3.07,4.61,9.23,1971.87,0.29,3.07,-1.72,-2.8,0.0175,6,985.18,-0.84,8.5,2,33.33,7546.29,3773.14,1.58,19,4,66.67,-1635.2,-408.8,-2.05,3.25,50
6 (IDJ),5850.84,1.17,0.16,0.11,66.63,-10080.81,-23.44,-10080.81,-1.98,0.58,0.05,33.59,4.79,4.79,1933.99,0.33,1.07,-4.95,1.07,0.0196,4,1462.71,2.78,18.5,2,50,7394.3,3697.15,10.29,28.5,2,50,-1543.46,-771.73,-4.74,8.5,50
2 (HHG),5552.56,1.11,0.04,0.1,254.41,-8421.57,-20,-8421.57,-1.65,0.66,0.06,154.42, N/A, N/A,579.91,0.05,0.09,-61.91, N/A,0.003,1,5552.56,17.96,16,1,100,5552.56,5552.56,17.96,16,0,0,0,  N/A,  N/A,  N/A,10
10 (LAS),5283.95,1.06,1.63,0.1,5.99,-14552.02,-11.66,-28508.75,-5.39,0.19,0.02,1.11,1.18,1.77,5975.74,0.12,3.03,-1.75,0.18,0.007,10,528.4,1.1,24.4,4,40,34289.87,8572.47,10.35,39.5,6,60,-29005.92,-4834.32,-5.07,14.33,90
5 (HCM),4870.57,0.97,0.51,0.09,17.82,-30014.58,-9.97,-30014.58,-6,0.16,0.02,2.97,1.18,1.18,6463.31,-0.02,1.7,-3.13,1.85,-0.0012,2,2435.28,8.23,20,1,50,31889.87,31889.87,23.13,37,1,50,-27019.3,-27019.3,-6.68,3,40
7 (PXT),4866.58,0.97,0.18,0.09,49.62,-10699.29,-21.92,-11484.11,-2.27,0.42,0.04,21.9,1.87,4.67,2664.02,0.36,1.37,-3.86,1.61,0.0217,7,695.23,13.76,18.71,2,28.57,10475.82,5237.91,61.05,41.5,5,71.43,-5609.24,-1121.85,-5.16,9.6,60
3 (PVC),4851.02,0.97,0.11,0.09,84.6,-6351.49,-11.54,-6351.49,-1.24,0.76,0.07,68, N/A, N/A,1392.6,0.24,0.41,-12.87, N/A,0.0147,1,4851.02,10.9,30,1,100,4851.02,4851.02,10.9,30,0,0,0,  N/A,  N/A,  N/A,20
8 (DXG),4746.47,0.95,8.82,0.09,1,-169702.79,-25.18,-347519.87,-40.78,0.01,0,0.02,1.02,1.6,74042.97,0.32,13.56,-0.39,0.3,0.0193,18,263.69,1.82,23.44,7,38.89,314197.42,44885.35,14.3,44.57,11,61.11,-309450.95,-28131.9,-6.11,10,70
3 (PAN),4636.09,0.93,0.12,0.09,73.17,-6286.25,-9.05,-6286.25,-1.23,0.74,0.07,59.47, N/A, N/A,585.98,0.05,0.07,-71.72, N/A,0.0031,1,4636.09,7.93,26,1,100,4636.09,4636.09,7.93,26,0,0,0,  N/A,  N/A,  N/A,20
8 (KHP),4616.86,0.92,0.08,0.09,101.28,-2062.11,-5.38,-2062.11,-0.41,2.24,0.21,246.94,10.06,15.09,1205.77,0.52,0.04,-138.29,2.07,0.0311,5,923.37,2.36,8.2,2,40,5126.45,2563.23,7.65,15,3,60,-509.59,-169.86,-1.17,3.67,70
2 (MSN),4534.85,0.91,0.59,0.08,14.13,-21195.78,-4.09,-21195.78,-4.07,0.21,0.02,3.47, N/A, N/A,778.83,0.04,0.24,-22.04, N/A,0.0026,1,4534.85,0.91,17,1,100,4534.85,4534.85,0.91,17,0,0,0,  N/A,  N/A,  N/A,10
5 (QNS),4473.45,0.89,1.13,0.08,7.35,-32847.18,-7.67,-38550.79,-7.1,0.12,0.01,1.03,1.48,4.45,3556.25,0.18,2.75,-1.93,-0.41,0.0109,4,1118.36,0.07,12.75,1,25,13729.29,13729.29,3.6,25,3,75,-9255.84,-3085.28,-1.11,8.67,40
4 (KDC),4292.31,0.86,0.2,0.08,39.21,-14444.49,-10.6,-14444.49,-2.8,0.3,0.03,14.02, N/A, N/A,1372.65,0.23,0.9,-5.92, N/A,0.0136,1,4292.31,3.59,23,1,100,4292.31,4292.31,3.59,23,0,0,0,  N/A,  N/A,  N/A,30
7 (SMC),4284.84,0.86,0.93,0.08,8.51,-19542.32,-11.94,-22377.61,-4.29,0.19,0.02,1.98,1.33,5.31,3456.1,0.21,2.04,-2.6,-0.72,0.0126,5,856.97,-0.49,16.8,1,20,17416.06,17416.06,8.16,23,4,80,-13131.22,-3282.8,-2.65,15.25,60
4 (TVN),4241.8,0.85,0.17,0.08,45.9,-24438.04,-6.94,-24438.04,-4.62,0.17,0.02,9.93, N/A, N/A,836.03,0.02,0.17,-30.56, N/A,0.0014,1,4241.8,1.31,8,1,100,4241.8,4241.8,1.31,8,0,0,0,  N/A,  N/A,  N/A,30
4 (PXS),3913.58,0.78,0.24,0.07,30.66,-11409.58,-8.23,-11409.58,-2.23,0.34,0.03,13.74, N/A, N/A,621.38,0.03,0.12,-42.78,6.01,0.0021,2,1956.79,1.8,14.5,2,100,3913.58,1956.79,1.8,14.5,0,0,0,  N/A,  N/A,  N/A,30
7 (VIP),3894.94,0.78,2.53,0.07,2.85,-47656.09,-10.84,-75138.34,-12.98,0.05,0.01,0.22,1.08,2.38,14486.51,0,9.29,-0.57,-1.06,-0.0001,16,243.43,-0.59,12.25,5,31.25,50888.65,10177.73,4,23.6,11,68.75,-46993.71,-4272.16,-2.67,7.09,60
10 (HAH),3850.7,0.77,0.86,0.07,8.28,-20712.03,-12.83,-30088.2,-5.64,0.13,0.01,1.47,1.26,1.88,3924.61,0.18,1.81,-2.95,-0.86,0.0107,5,770.14,-1.25,17.8,2,40,18943.97,9471.99,6.15,33.5,3,60,-15093.28,-5031.09,-6.17,7.33,90
5 (PVC),3671.29,0.73,0.09,0.07,73.16,-1899.94,-5.08,-1899.94,-0.38,1.93,0.18,193.71,62.04,62.04,262.66,0.03,0.03,-197.57,3.29,0.002,2,1835.64,5.35,18.5,1,50,3731.43,3731.43,10.9,35,1,50,-60.14,-60.14,-0.2,2,40
4 (GVR),3637.32,0.73,0.06,0.07,113.35,-7408.15,-16.98,-7408.15,-1.45,0.49,0.05,78.07, N/A, N/A,1095.39,0.29,0.55,-9.64, N/A,0.0172,1,3637.32,10.9,22,1,100,3637.32,3637.32,10.9,22,0,0,0,  N/A,  N/A,  N/A,30
9 (VPI),3565.45,0.71,3.8,0.07,1.74,-16003.03,-3.06,-21878.8,-4.17,0.16,0.02,0.42,1.31,1.31,2666.06,0.14,1.14,-4.66,-0.56,0.0083,4,891.36,0.28,29.75,2,50,15086.25,7543.12,1.84,42,2,50,-11520.79,-5760.4,-1.28,17.5,80
6 (GEX),3524.74,0.7,1.54,0.07,4.26,-61561.25,-10.71,-91923.39,-16,0.04,0,0.27,1.15,1.73,5502.57,0.12,3.49,-1.53,-0.42,0.0073,5,704.95,-0.02,9.4,2,40,26821.69,13410.84,2.72,19,3,60,-23296.95,-7765.65,-1.84,3,50
2 (PLP),3358.51,0.67,0.02,0.06,252.98,-1734.26,-1.04,-1734.26,-0.34,1.94,0.18,734.88, N/A, N/A,139.5,0.02,0.01,-736.34, N/A,0.0014,1,3358.51,2.06,3,1,100,3358.51,3358.51,2.06,3,0,0,0,  N/A,  N/A,  N/A,10
5 (MBS),3288.7,0.66,0.08,0.06,76.95,-678.7,-2.29,-783.52,-0.16,4.2,0.39,491.02,9.62,9.62,202.96,-0.03,0.02,-252.9,2.31,-0.0016,2,1644.35,4.72,18,1,50,3670.36,3670.36,11.74,32,1,50,-381.66,-381.66,-2.3,4,40
6 (HAR),3262.82,0.65,3.38,0.06,1.79,-211445.81,-29.86,-271857.45,-38.37,0.01,0,0.05,1.06,1.59,24580.02,-0.01,26.82,-0.2,1.08,-0.0005,5,652.56,4.33,25,2,40,60305.32,30152.66,16.57,31,3,60,-57042.5,-19014.17,-3.83,21,50
6 (TLH),3225.02,0.65,1.2,0.06,4.99,-47600.33,-20.29,-49710.93,-8.99,0.06,0.01,0.55,1.19,3.57,8554.35,0.07,4.72,-1.13,1.48,0.004,8,403.13,6.11,16.63,2,25,20064.15,10032.08,28.67,39,6,75,-16839.14,-2806.52,-1.41,9.17,50
4 (HDC),3202.68,0.64,0.13,0.06,44.11,-8819.09,-13.71,-8819.09,-1.72,0.36,0.03,25.61, N/A, N/A,1102.81,0.22,0.64,-8.37, N/A,0.0132,1,3202.68,6.13,32,1,100,3202.68,3202.68,6.13,32,0,0,0,  N/A,  N/A,  N/A,30
7 (DXP),3170.91,0.63,0.02,0.06,318.1,0,0,0,0,  N/A,  N/A,  N/A, N/A, N/A,61.25,0.01,0,  N/A, N/A,0.0006,1,3170.91,1.28,2,1,100,3170.91,3170.91,1.28,2,0,0,0,  N/A,  N/A,  N/A,60
7 (MWG),3139.03,0.63,1.77,0.06,3.29,-26583.66,-5.03,-31798.07,-6.01,0.1,0.01,0.55,1.2,3.59,4915.14,-0.02,2.28,-2.34,-1.02,-0.0014,4,784.76,-0.43,13.5,1,25,19173.57,19173.57,3.93,28,3,75,-16034.54,-5344.85,-1.88,8.67,60
6 (VOS),3138.65,0.63,1.34,0.06,4.34,-51048.9,-21.62,-62969.07,-11.66,0.05,0,0.37,1.12,3.93,8550.6,0.19,6.81,-0.78,0.58,0.0113,9,348.74,1.48,14.78,2,22.22,28630.9,14315.45,16.48,35.5,7,77.78,-25492.25,-3641.75,-2.81,8.86,50
8 (HAR),3127.47,0.63,5.39,0.06,1.08,-131143.72,-35.37,-162908.71,-25.08,0.02,0,0.04,1.02,3.07,40864.57,0.04,12.97,-0.41,0.75,0.0022,12,260.62,7.06,16.75,3,25,139414.25,46471.42,42.23,29.67,9,75,-136286.79,-15142.98,-4.66,12.44,70
5 (DGW),3028.62,0.61,0.49,0.06,11.45,-14918,-11.07,-14918,-2.88,0.2,0.02,3.98,2.43,4.85,1899.52,0.13,1.25,-4.28,-1.15,0.0076,3,1009.54,-1,20.33,1,33.33,5151.13,5151.13,4.5,53,2,66.67,-2122.5,-1061.25,-3.74,4,40
6 (PHC),3017.12,0.6,0.13,0.06,42.81,-13612.12,-3,-13612.12,-2.63,0.22,0.02,16.25, N/A, N/A,398.49,0.02,0.07,-79.69, N/A,0.0011,1,3017.12,0.69,5,1,100,3017.12,3017.12,0.69,5,0,0,0,  N/A,  N/A,  N/A,50
10 (SMC),2920.53,0.58,0.12,0.05,43.78,-10173.65,-13.16,-10173.65,-1.99,0.29,0.03,22.01, N/A, N/A,543.79,0.06,1.65,-3.25, N/A,0.0035,1,2920.53,4.44,25,1,100,2920.53,2920.53,4.44,25,0,0,0,  N/A,  N/A,  N/A,90
7 (SD9),2706.91,0.54,0.28,0.05,17.87,-13682.1,-19.05,-14189.86,-2.76,0.19,0.02,6.48,4,4,914.78,0.29,2.13,-2.51,-0.08,0.0174,6,451.15,0.24,14.33,3,50,3609,1203,2.54,18.33,3,50,-902.09,-300.7,-2.06,10.33,60
10 (DAG),2691.44,0.54,0.23,0.05,22,-8918.02,-7.57,-9189.27,-1.8,0.29,0.03,12.25,2.51,2.51,1129.57,0.22,0.66,-8.06,0.04,0.0134,2,1345.72,0.41,18.5,1,50,4474.22,4474.22,4.23,22,1,50,-1782.77,-1782.77,-3.41,15,90
5 (VCI),2509.2,0.5,0.99,0.05,4.73,-50398.02,-14.76,-50398.02,-9.12,0.05,0.01,0.52, N/A, N/A,3933.46,0.1,3.92,-1.37,  N/A,0.0057,1,2509.2,0.87,45,1,100,2509.2,2509.2,0.87,45,0,0,0,  N/A,  N/A,  N/A,40
8 (NRC),2373.19,0.47,0.06,0.04,71.07,-3813.28,-12.64,-3813.28,-0.76,0.62,0.06,93.82, N/A, N/A,519.86,0.12,0.15,-36.58, N/A,0.007,1,2373.19,8.88,29,1,100,2373.19,2373.19,8.88,29,0,0,0,  N/A,  N/A,  N/A,70
7 (VGC),2263.17,0.45,2.86,0.04,1.47,-71175.88,-11.97,-93800.72,-15.74,0.02,0,0.09,1.05,1.05,12253.76,0.1,7.76,-0.69,0.99,0.0059,4,565.79,3.7,27.25,2,50,46911.82,23455.91,11.59,33.5,2,50,-44648.64,-22324.32,-4.19,21,60
10 (CSV),2228.93,0.45,0.28,0.04,14.95,-4072.94,-4.75,-4072.94,-0.8,0.55,0.05,18.59, N/A, N/A,675.12,0.42,0.47,-11.47, N/A,0.025,1,2228.93,2.81,47,1,100,2228.93,2228.93,2.81,47,0,0,0,  N/A,  N/A,  N/A,90
2 (KVC),2217.79,0.44,0.03,0.04,152.33,-2267.73,-8.33,-2267.73,-0.45,0.98,0.09,337.34, N/A, N/A,134.6,0.03,0.01,-434.16, N/A,0.002,1,2217.79,8.88,15,1,100,2217.79,2217.79,8.88,15,0,0,0,  N/A,  N/A,  N/A,10
8 (FTS),2191.85,0.44,0.06,0.04,66.32,-1939.63,-7.65,-1939.63,-0.39,1.13,0.11,171.98,6.32,9.49,672.64,0.34,0.07,-80.41,0.59,0.0206,5,438.37,0.89,12.4,2,40,2603.53,1301.77,6.74,20.5,3,60,-411.69,-137.23,-3.01,7,70
8 (QNS),2177.6,0.44,1.09,0.04,3.72,-20391.54,-4.34,-20391.54,-3.93,0.11,0.01,0.95,3.17,3.17,1282.6,0.17,1.05,-5.1,-0.04,0.0105,2,1088.8,0.39,20,1,50,3181.18,3181.18,0.99,26,1,50,-1003.58,-1003.58,-0.2,14,70
5 (TDC),2015.92,0.4,0.16,0.04,23.8,-2279.9,-7.37,-2784.89,-0.55,0.72,0.07,42.89,5.32,5.32,611.57,0.23,0.18,-30.07,1.49,0.0136,2,1007.96,4.13,38.5,1,50,2482.44,2482.44,9.85,45,1,50,-466.52,-466.52,-1.6,32,40
6 (FRT),1965.31,0.39,0.04,0.04,86.32,-1265.38,-3.9,-1265.38,-0.25,1.55,0.15,343.01, N/A, N/A,570.41,0.31,0.07,-72.24, N/A,0.0184,1,1965.31,6.63,19,1,100,1965.31,1965.31,6.63,19,0,0,0,  N/A,  N/A,  N/A,50
4 (TDT),1959.72,0.39,0.02,0.04,189.28,0,0,0,0,  N/A,  N/A,  N/A, N/A, N/A,66.4,0.02,0,  N/A, N/A,0.0013,1,1959.72,3.88,6,1,100,1959.72,1959.72,3.88,6,0,0,0,  N/A,  N/A,  N/A,30
9 (PHC),1952.81,0.39,2.72,0.04,1.33,-24260.51,-18.35,-60692.01,-11.01,0.03,0,0.12,1.03,2.46,9394.94,0.17,4.19,-1.28,0.07,0.0102,17,114.87,0.53,14.88,5,29.41,76051.94,15210.39,13.94,32.2,12,70.59,-74099.13,-6174.93,-5.06,7.67,80
6 (KSQ),1944.95,0.39,0.11,0.04,33.82,-8541.45,-16.67,-8743.99,-1.73,0.22,0.02,19.6,2.05,1.03,880.13,0.32,0.88,-6.11,3.08,0.0193,3,648.32,6.41,15.33,2,66.67,3793.46,1896.73,10.93,17,1,33.33,-1848.51,-1848.51,-2.64,12,50
